representative	samesetproteins	clustername	msexperiment_id	qupm	qusm	sumionarea_protein_126	sumionarea_protein_127L	sumionarea_protein_127H	sumionarea_protein_128L	sumionarea_protein_128H	sumionarea_protein_129L	sumionarea_protein_129H	sumionarea_protein_130L	sumionarea_protein_130H	sumionarea_protein_131L
IPI00456983.3	 	ATP11A	39101	11	14	127964695.882	137763539.177	150133681.515	220190690.053	105350576.766	105489130.18	99253906.008	96882607.385	136259277.949	88996803.981
IPI00005158.1	 	LONP1	39101	18	28	563124109.117	507204081.106	612041095.3	839332840.906	370423588.279	349261984.362	289180710.485	289534020.432	382456107.939	315228856.937
IPI00099311.3	 	TRMT6	39101	16	29	428578323.548	434330801.588	487941314.813	685945667.05	333125403.067	402271430.019	362754917.963	376856202.125	541397542.038	357995017.658
IPI00297452.5	 	TFG	39101	9	30	280006905.123	298691661.105	337760195.079	497937967.665	224026083.96	282430815.292	254503163.591	258883416.245	399762234.099	250159113.425
IPI00647163.1	 	TCEAL4	39101	3	4	96183282.744	92794324.877	97124395.121	137963451.376	62231403.274	90012102.368	76237102.77	78135660.677	108537874.393	79865664.952
IPI00847596.2	 	LOC388789	39101	1	1	18723674.405	21181790.657	25949024.998	30400022.793	15141773.064	12161962.131	11908356.235	11368774.794	15341509.16	11925386.209
IPI00220301.5	 	PRDX6	39101	18	55	659132397.713	703858764.013	843125539.819	1262280255.65	449789794.778	358340433.318	337168810.828	347468585.173	566516614.321	344851644.863
IPI00028229.5	 	UGT2A3	39101	4	8	79242387.657	84224181.747	79033512.607	161847194.097	70829855.975	61965777.948	56907214.26	48593982.696	86240392.306	46553428.068
IPI00219077.4	 	LTA4H	39101	22	49	942153599.139	923824545.401	1068293798.16	1491825781.77	680762499.867	368223487.298	323007874.257	332962987.308	443143870.597	322555842.806
IPI00291643.3	 	SPRYD4	39101	6	11	147229014.832	162163038.822	166835689.757	251948006.305	100075410.363	85620797.9	84477615.43	77939884.916	120341891.78	72626226.456
IPI00029605.1	 	GALNS	39101	2	5	34630180.392	38706804.608	35288704.317	64684016.114	28162042.441	33244105.478	31463243.134	30577881.473	48280582.63	27201573.595
IPI00021569.1	 	MBTPS1	39101	3	3	30766536.064	33029930.086	30894387.971	51819164.196	27939407.858	24337712.181	23184017.99	21458446.937	32585296.584	19213620.737
IPI00102962.2	 	CNPY4	39101	2	3	22856201.156	20565668.204	24757063.3	32557070.665	15854350.203	19785887.443	19335921.036	20088345.96	24194290.89	16725688.567
IPI00084571.4	 	MRPL39	39101	5	6	72357054.633	94428981.468	101517655.676	148405873.187	62141695.784	11371870.212	11049064.538	12624140.388	18389929.372	9968995.761
IPI00913912.1	 	Ataxin-10	39101	5	6	41269333.38	47949951.805	56280432.424	81202547.377	43999424.092	21963628.023	20854397.431	18079211.54	28236443.671	21141105.928
IPI00552115.1	 	ERGIC3	39101	6	9	277626678.645	280101765.271	287334310.644	467586699.341	202737645.977	231535308.275	206709160.459	214757080.069	314060624.931	193885383.871
IPI00743931.3	 	GORASP2	39101	2	3	45263221.406	41872056.094	55594648.046	76413916.476	35104455.696	25854979.288	23024439.926	21351360.326	28150776.159	22889064.718
IPI00027482.1	 	SERPINA6	39101	3	3	11429864.969	14053858.474	12442525.832	23687673.66	9843625.818	10322983.392	9015302.773	7769854.676	16283401.642	9001687.526
IPI00873208.2	 	ASXL2	39101	1	2	1652159.288	2128799.444	1944986.755	3135460.449	1287980.032	1095472.909	888292.827	1577810.986	1351702.956	1125665.789
IPI00300026.6	 	SULT1A1	39101	2	3	54980202.943	55998918.462	76617174.2	100655180.894	44240802.707	11408140.392	11084386.219	11760158.23	15469040.14	12126121.24
IPI00007607.6	IPI00658171.1	YIF1A	39101	5	16	149783076.203	150182425.883	164530130.506	241242728.438	112061500.797	126766470.906	134511057.685	120607563.197	172536279.374	118336043.39
IPI00917683.1	 	SUMO1	39101	3	4	60379906.751	87514148.626	77518237.672	117687744.967	55695523.661	61479529.554	59689345.288	55598811.136	71182770.796	46470622.432
IPI00100160.3	 	CAND1	39101	33	91	1559087752.87	1765612747.12	1890248547.16	2809531400.56	1232731180.37	1360315303.05	1399147794.1	1419033748.55	1872226330.38	1116145274.02
IPI00000779.1	 	ADAM22	39101	1	1	1417632.03	1538035.737	1914888.527	3441298.289	1440077.777	1599987.524	1728765.257	918223.403	2185800.623	1258695.841
IPI00026627.4	 	RP2	39101	2	2	11356752.069	11415921.978	15037936.024	18320581.884	8378135.636	4805219.469	4659476.619	4322904.154	6471603.532	4154263.491
IPI00010190.3	 	DECR2	39101	6	8	59112915.02	62847742.826	60136771.129	96486577.683	44731041.817	46502286.254	44274906.988	45388895.768	63693955.182	36765043.328
IPI00217954.5	 	LGR4	39101	3	3	25283084.115	27592994.063	30044869.4	48037928.742	22798926.633	23241636.918	22055713.799	21817738.527	31079674.766	18995458.205
IPI00014172.1	 	LAPTM4A	39101	3	4	42631158.37	49682922.374	39757069.842	48738554.276	42036343.925	43004924.144	37498219.114	39133713.66	42005246.158	35951332.725
IPI00007343.1	 	RNF113A	39101	6	9	109571802.551	114408653.038	118851224.017	168313085.824	81952301.934	104181659.567	92978771.227	100870815.962	127271213.354	83571090.862
IPI00216886.4	 	LIAS	39101	2	2	24081410.336	25861197.176	32016326.989	42427953.794	18934708.308	24501650.496	25551658.273	21641666.211	34916565.582	23254894.927
IPI00796333.1	 	ALDOA	39101	26	207	2832539982.77	2830898035.34	3163809618.91	4853268719.33	2062453578.02	2573859957.41	2426575097.22	2557007265.07	3939894450.53	2352115685.15
IPI00153055.7	 	SEPT10	39101	3	4	20491404.234	21877829.023	29164414.76	38146197.286	17742650.637	12803883.001	10445646.785	11449553.608	16398263.382	11300458.73
IPI00007648.1	 	SLC6A11	39101	7	10	156999201.625	166073267.413	182112070.593	257758642.914	117613532.596	151514680.512	147650551.222	146095417.007	208802834.19	127358805.858
IPI00027773.3	 	TMUB1	39101	1	2	47829851.042	54798406.122	47010305.473	74968355.688	35224374.495	39957187.958	39828811.676	40427715.991	54910983.141	30581768.042
IPI00015388.1	 	PAFAH2	39101	3	3	14945375.927	14911996.924	18099682.108	22206503.379	9716025.258	9382812.901	9197323.267	9639982.389	14611307.007	9054615.425
IPI00303402.7	 	PHAX	39101	5	8	141191898.139	139928774.711	178038044.81	218013675.801	112117382.978	102534909.85	98179034.62	104462535.096	126042488.956	93296931.463
IPI00480056.8	 	RAB4A	39101	6	15	170365331.787	173359180.258	195277081.841	274397879.668	120083353.805	152773987.769	154718577.037	153074755.748	222712143.296	139536518.887
IPI00004472.1	 	WNK1	39101	4	4	41287673.442	55097957.405	52151823.317	90520665.936	43919195.49	20782595.971	20602581.554	18893626.952	28996383.033	18862518.001
IPI00303290.3	 	TMEM186	39101	3	5	35962629.308	38112000.968	42832259.21	61615017.743	29617929.559	32051428.096	29798301.696	31371393.332	45820607.704	29169202.585
IPI00023137.1	 	TOR1B	39101	2	3	12731680.086	15477515.436	10780100.298	29644004.763	14651105.45	12328304.801	11340314.954	8244632.858	17944480.902	9072388.978
IPI00031564.1	 	GGCT	39101	8	17	386402716.338	383406019.695	424977375.628	589600841.254	255512432.978	245089607.473	235264241.402	246315029.371	356320492.872	226751141.996
IPI00337415.9	 	GNAI1	39101	3	3	53804953.84	52303560.548	67786481.778	83589406.169	37446252.02	36573600.16	33383777.507	40708481.501	57074048.703	31673648.579
IPI00604624.1	 	NIF3L1	39101	10	21	224985663.589	226169215.546	270816462.921	373711768.862	168793765.651	212142466.655	207663430.491	201023133.265	299051096.135	181396361.615
IPI00219129.9	 	NQO2	39101	3	7	70259062.747	73267163.104	90079393.772	127388102.913	53178789.926	69215342.077	65797432.87	63946346.263	97866257.214	63151960.579
IPI00657798.2	 	CC85C_HUMAN	39101	2	3	27170373.647	28615246.176	26181198.766	40181126.519	20996371.058	23990453.804	22765211.758	22470628.619	31283101.499	18537216.146
IPI00017095.1	 	PLA2G12A	39101	2	3	39738339.634	40724964.767	37597138.183	50577124.515	31560074.52	30783232.323	27459158.619	31723182.025	37516513.552	28236701.608
IPI00418676.3	 	TMEM62	39101	2	2	34772152.851	36689623.233	34251691.412	52391476.526	26527336.362	29806566.796	29854488.999	29769140.613	44124425.328	28551420.211
IPI00150269.1	 	PRPF4	39101	1	1	13766644.145	13012523.302	17830761.635	22324352.509	12727838.586	9145811.891	7445918.359	8364712.364	10943799.47	8607479.768
IPI00337426.1	 	BMP2K	39101	1	1	1285472.397	1676538.521	1559414.861	2022838.871	908547.769	1417290.16	1495672.365	1096504.647	1959014.139	964107.195
IPI00219774.3	 	PRKAR2A	39101	8	9	168272889.374	163988612.896	209690448.1	292894020.651	124115358.162	61278021.942	56867104.589	51727529.065	91249146.108	53524852.427
IPI00797574.3	 	FAM44A	39101	49	65	1055367084.82	1131477308.93	1135712104.98	1711702158.19	818944732.233	975134307.85	932679869.527	919148798.459	1126461903.13	760894918.405
IPI00473014.5	 	DSTN	39101	6	14	549553072.895	510974728.279	644218121.569	746289526.437	353567695.638	249963958.404	228528325.207	252269359.945	324628931.971	240103530.631
IPI00300407.4	 	SDC2	39101	4	6	113095189.356	96509936.205	94656539.061	156131164.036	58657866.043	76110693.061	73271006.938	77889163.602	118240160.786	72473406.252
IPI00023064.1	 	C6ORF66	39101	2	2	18589821.544	19902042.505	25058648.512	37547411.435	15309665.15	9889465.399	8986105.522	9016665.838	13869321.569	9783406.917
IPI00166638.3	 	C8ORF82	39101	5	9	95890166.376	102536253.017	136030737.288	165858826.914	73588456.702	77094197.68	70524083.415	81771973.494	104984696.29	75990428.619
IPI00006666.1	 	SLC16A3	39101	10	33	435612531.339	450712931.856	492201392.679	678469994.902	324768587.628	406039396.532	399040285.12	404328463.09	553542812.077	366261544.042
IPI00186903.4	 	APOL1	39101	4	7	135398452.524	125937891.328	130496827.94	212012829.073	88657701.364	88773348.556	84774247.01	82100723.822	135324296.479	82816014.801
IPI00887241.1	 	LOC650788	39101	4	14	120090796.208	154231735.914	103848002.698	159577550.049	111096608.749	114494608.712	115770817.826	124852367.091	143456713.048	89474537.426
IPI00001543.1	 	TIMM10	39101	4	7	83220749.483	84644364.562	93253253.2	133338036.972	52999632.682	70630147.519	61321515.133	60151581.602	93025156.147	65375225.732
IPI00020669.1	 	SOAT2	39101	1	1	13067765.433	10398621.056	18465966.457	22868824.033	11937625.795	3973668.238	3143888.693	3955560.437	4468217.589	3215809.863
IPI00217751.2	 	KIAA1919	39101	2	2	17474494.062	18402805.805	22857394.032	29589403.959	12802036.9	15141222.316	15408460.929	17299474.782	20966000.693	15281216.695
IPI00011654.2	 	TUBB	39101	3	32	1812111335.98	1926659699.15	2220808795.27	3186645144.29	1291921124.54	1597952803.3	1401259226.18	1428151646.11	2340269646.03	1524583493.55
IPI00016372.1	 	RAB9A	39101	3	5	29157967.2	26957519.161	31383889.668	49630723.365	22635499.522	19899588.759	19932409.888	18403323.571	27207758.488	17842019.045
IPI00298851.4	 	CD151	39101	6	8	185096775.159	184825087.867	199605454.16	234845567.442	120669414.28	161037719.404	155992604.831	164399415.629	196428149.605	146079888.554
IPI00003309.4	 	POLR2H	39101	2	4	49457784.809	61358640.094	70622061.757	103428116.286	35746586.951	48153275.475	44048149.999	36957844.007	57939989.634	39714359.78
IPI00298793.4	 	MANBA	39101	11	16	243244401.414	262960573.103	262998657.547	417161072.919	181711501.687	213328805.862	199923825.058	187505445.094	264808619.408	182991667.668
IPI00021943.4	 	FPGT	39101	4	5	20957122.398	23743416.95	27033447.413	40014138.63	18200870.434	10144392.409	9772529.641	10329077.657	16006022.19	10740844.614
IPI00744287.1	IPI00026520.2,IPI00797540.1,IPI00796433.1	TM4SF1	39101	1	8	52099420.141	51165796.78	52844534.515	72669833.778	38562340.195	45380875.118	44399091.879	45674834.369	56709170.308	39093828.663
IPI00554521.2	 	FTH1	39101	3	5	38521717.45	44069966.627	43143586.373	69562787.614	39527104.835	40855034.494	35768890.991	34751147.859	50902505.029	32297932.851
IPI00305296.2	 	C12ORF44	39101	2	3	4828579.273	4277160.907	6104490.687	7743357.434	4211758.547	3864798.108	4362454.771	4163460.864	5166164.288	3106455.989
IPI00025718.2	 	WDR4	39101	5	8	85534203.379	91421486.643	95237820.131	142920614.518	67340098.726	52017369.3	47189557.198	44360920.012	74498130.536	45410806.418
IPI00033143.1	 	EIF3K	39101	3	6	84942195.16	89831751.454	121911366.693	146534065.956	72018264.16	24278230.346	24020029.573	23945461.712	30476820.246	23687951.247
IPI00032134.2	 	SERPINB8	39101	3	4	25809629.075	26496033.398	28203219.488	36633516.178	20658925.463	22414554.334	21030746.209	19044969.846	25066514.67	19928927.307
IPI00219025.3	 	GLRX	39101	3	10	88844167.949	94238306.586	95962981.78	135360075.233	60930236.913	79356703.898	75475028.977	69876391.294	98643624.335	66673911.83
IPI00216694.3	 	PLS3	39101	15	29	666387219.574	699211706.636	878548152.519	1071438155.41	502597031.72	355674679.388	344475997.56	350035684.75	468244756.434	328595445.267
IPI00872944.1	 	NUCKS1	39101	4	14	306114022.688	307994066.292	288888929.295	419501875.393	196378740.196	248981834.056	227624749.652	227588024.118	272930752.792	202576990.478
IPI00386591.5	 	C14ORF149	39101	2	5	60850481.324	61252285.674	73303000.61	96998394.283	49836815.617	58193928.056	53713749.6	58114752.631	81676979.844	55690802.393
IPI00333215.1	 	TCEA1	39101	9	29	427307464.357	431733038.998	449981963.13	702348445.627	296265583.073	293418777.439	258145139.445	268064298.219	400982618.165	255632086.39
IPI00024642.2	 	CCDC47	39101	9	15	214526407.258	237092767.735	275056651.476	412970790.732	175362749.103	48311458.805	41340523.703	39330283.163	63255056.887	41094317.486
IPI00887678.1	 	LOC654188	39101	7	23	632529279.649	522089544.184	812729115.879	961901181.929	407042689.235	333750960.565	285542387.772	330636715.202	429309267.465	304197462.026
IPI00384028.5	 	PAPOLA	39101	2	3	8642795.731	10636022.187	12025545.656	21873254.556	9006708.722	5930508.313	5898741.301	4963904.625	7666152.34	4819234.219
IPI00013746.2	 	SERINC3	39101	6	12	214814261.478	210395985.979	225584542.545	313479118.549	142760031.5	173827454.478	167908084.609	180045068.32	246259633.602	163407675.794
IPI00412497.2	 	DYNLRB1	39101	6	14	173027678.287	182263006.561	204930586.103	263205233.884	144970017.491	178132446.658	162093772.501	163400879.742	216920052.947	150419270.642
IPI00298558.2	 	PDCD10	39101	5	9	156704735.249	158211806.078	176913603.105	243784793.17	122962698.475	121821169.609	116023534.258	120859387.375	152614900.765	129313314.189
IPI00176571.4	 	ZMIZ1	39101	4	6	82039720.167	91442200.074	114887923.081	149413979.921	65131491.862	47571198.835	46983022.233	51567473.994	59814137.066	42519776.346
IPI00375380.4	 	PSMD13	39101	7	10	196576529.416	145067314.122	86934281.644	396352830.934	203523688.501	88145822.578	41268040.067	29786983.786	97139853.081	73920140.986
IPI00168262.2	 	GLT25D1	39101	14	20	202296705.87	239798493.348	92377180.21	447263852.198	262500540.934	175238756.149	184588125.925	135283934.528	240630161.9	109984082.418
IPI00514611.1	 	BCAP29	39101	8	11	231673033.459	246352676.894	269189045.591	406723588.011	181161605.193	230239163.573	214947466.3	215627195.606	334741201.007	191364607.494
IPI00658145.3	 	C7ORF27	39101	2	2	2004227.052	2216123.669	3264756.995	6425018.772	2284477.706	2007099.807	2057234.204	2340661.663	3232279.279	2469375.403
IPI00289535.6	 	PMPCB	39101	6	10	115899124.792	130293713.419	133851879.536	206752666.121	90997506.369	44436084.784	41393719.364	41804222.529	60989339.681	35804509.603
IPI00291006.2	 	MDH2	39101	18	100	2759555298.6	2773438240.09	3225457110.6	4309149484.19	1827038095.59	2456036465.32	2384150457	2567073222.94	3539520757.38	2373573671.53
IPI00220642.7	 	YWHAG	39101	10	55	862189773.309	885410875.403	979572342.412	1346933785.31	619207089.29	695190456.117	678683655.68	702785001.431	946311646.601	637410653.927
IPI00025849.1	 	ANP32A	39101	9	26	346086318.318	378441657.384	472994455.348	708367070.667	244887789.098	263018351.919	264240991.571	277136736.654	391820724.02	269262105.008
IPI00103601.1	IPI00916052.1	TMEM37	39101	1	2	1402729.719	1626176.116	1708422.518	2678193.372	1501386.042	2291505.227	1894806.412	1285258.131	2697445.966	1613897.541
IPI00304082.8	 	ISOC1	39101	5	21	94402593.265	93046809.238	126696256.803	167285596.074	72520095.356	82468928.096	77638916.441	76569312.41	114248249.828	80315342.866
IPI00024348.1	 	PEX13	39101	4	5	60010299.041	65289364.626	65537240.808	111513373.079	43306325.765	48936454.415	42082927.89	43255770.233	61795450.096	40577978.734
IPI00019568.1	 	F2	39101	3	4	44977377.184	48583105.159	32413003.714	89275902.69	46067437.885	38129318.7	35911850.188	28790061.564	51670780.949	27009777.64
IPI00856098.1	 	RRBP1	39101	79	256	4273740154.95	5637512983.91	6458710694.96	9538184903.99	3749973774.43	3127429408.46	3696198821.26	3684129649.5	5528353330.13	2910286497.08
IPI00852987.1	 	TYMP	39101	6	6	47613363.309	48376910.249	54808012.141	71844022.635	40734062.66	46258902.625	42890544.493	47634717.36	55267886.971	40730426.604
IPI00008085.5	 	SLC39A10	39101	3	4	50867966.433	58516973.035	66007448.829	94122417.937	47033145.903	61304637.053	53559001.843	50095191.23	77267047.069	52324116.37
IPI00418797.4	 	POLR1B	39101	2	2	17090096.409	20390679.809	20758363.967	29703457.132	13781233.149	14871590.481	12944685.558	12983419.123	19008952.668	12713798.391
IPI00444272.2	 	LIFR	39101	1	1	5125252.935	6734431.782	7095902.921	11160209.395	5531026.531	5638656.722	5170988.698	5203937.063	7873313.325	4172114.142
IPI00292020.3	 	SRM	39101	8	20	182584298.596	308045722.304	238089248.206	427946950.662	158070662.86	75510593.451	64704038.41	55680528.789	127390245.07	94483167.001
IPI00293748.3	 	MINPP1	39101	8	16	254588751.151	264963913.394	351638846.255	443830059.427	216514080.719	218786794.376	223703870.093	210114499.733	297592950.39	197503935.394
IPI00418169.3	 	ANXA2	39101	6	12	265766272.339	298025251.532	344896446.066	468109166.791	221277621.263	62336672.309	76509954.168	56026422.193	82290280.915	65036954.474
IPI00008495.4	 	ND4	39101	1	3	7373719.295	5446778.946	8704483.57	8908921.578	6760882.714	7268974.387	5491849.919	5752881.316	6819575.872	6492230.55
IPI00218568.7	 	PCBD1	39101	3	6	96785977.065	101758247.097	117778465.913	156741397.356	72665750.667	92054148.019	91561104.792	91949366.151	127884297.876	86403441.468
IPI00020504.1	 	CLCN2	39101	3	5	31117085.251	33753896.02	32274632.181	44532858.979	25316757.225	27382568.911	26267019.931	27591840.88	36378166.886	20623085.349
IPI00024467.2	 	UGCGL2	39101	5	5	32843014.849	36868457.63	38901186.101	72279801.576	35443240.351	32554537.521	31126278.247	31986057.353	43371184.42	28078751.432
IPI00005087.1	 	TMOD3	39101	3	3	36101029.552	33537879.132	34946639.274	59306846.444	31855765.838	31351101.476	24866677.15	24784647.693	40430350.695	29448770.707
IPI00784376.2	 	MTP18	39101	2	3	36474004.959	40048776.968	41851844.254	61068935.01	25975664.308	35691417.112	34353767.695	36134772.422	53193820.356	30367537.371
IPI00015479.5	 	C12ORF49	39101	1	1	3820223.837	3057793.482	3068631.273	4477839.04	3014967.512	2543866.824	2621316.981	3056149.364	3419496.218	2144459.214
IPI00398922.4	 	PPP1R14B	39101	1	1	7602962.185	12821255.21	15824285.528	15935822.998	14356487.253	19180126.809	13618162.552	12882286.983	14027507.245	14781980.164
IPI00793723.1	 	MNAT1	39101	5	6	63382080.171	64640214.035	80378466.491	99667312.46	47846484.06	40172503.596	42479403.405	41328555.704	45739500.583	37371552.127
IPI00220835.7	 	SEC61B	39101	4	9	186308682.523	196471576.839	181353581.78	245012475.933	131114988.31	163992184.414	172816271.874	178986452.448	220131712.185	134469947.749
IPI00043429.3	 	TMEM56	39101	4	8	33459910.995	37841993.05	43855161.253	65637374.353	27336703.712	32731467.788	33282215.639	30989279.418	51241482.769	30710197.916
IPI00016634.1	 	C20ORF11	39101	2	4	23906816.2	23068689.199	30603847.689	36188505.551	21719718.982	22177942.452	20207795.506	17863083.131	22073360.027	21723622.617
IPI00329596.2	 	TXNDC14	39101	5	7	123029232.996	90712091.115	104370478.479	167941179.71	55752528.569	54422791.34	48151062.665	51889997.736	93424083.846	59773288.994
IPI00221327.1	 	RTCD1	39101	6	8	124257766.032	107152370.248	125995294.951	215767009.392	87847391.152	66271358.133	50439827.512	45653344.995	99475361.724	63891307.694
IPI00005218.1	 	MOCS2	39101	3	4	28751608.207	29457806.104	37440914.914	48010788.942	24948141.85	31612353.223	29666926.247	28224832.735	40707026.135	29302586.118
IPI00641384.2	 	SEC16A	39101	2	2	9224376.574	15426377.9	14265419.623	21678805.404	7472510.949	9665544.954	10150635.551	9354669.271	14339284.103	8416124.423
IPI00024871.1	 	CBFB	39101	2	2	17700785.321	17333399.805	22151497.262	27737516.882	16736234.343	14016766.624	12804164.208	15327641.059	16861138.357	14028776.751
IPI00002349.2	 	NUFIP2	39101	3	3	22485707.839	28320990.853	29603753.473	38617070.762	18662048.222	12826227.724	14299751.778	12340895.572	21716900.083	15142938.24
IPI00374657.2	 	VAPA	39101	16	46	813548288.912	795417813.254	927989115.398	1155698554.61	607549531.58	663701048.312	635511607.541	659473413.254	817288260.04	625655334.279
IPI00103047.1	 	CHAC2	39101	2	2	49194348.503	52403594.433	65395501.901	79820264.03	42950466.935	23165616.866	20975103.421	19744262.294	29572769.819	20268812.494
IPI00027988.1	 	CTCF	39101	13	21	219076789.899	248753481.327	263353388.658	441842380.682	179379015.094	206137421.387	190549521.447	186280752.797	267508269.545	165756937.895
IPI00514538.2	 	TMEM63B	39101	8	10	133434332.949	144627780.609	152624472.257	222119232.327	101878822.171	123258511.97	118823582.673	120295106.812	158226807.837	108582102.681
IPI00100247.3	 	TXNDC13	39101	4	4	21723864.097	22623146.096	19433469.747	42894900.116	20459984.127	15087126.223	14568508.727	11883906.86	20415207.938	12203076.339
IPI00140420.4	 	SND1	39101	4	4	60601641.227	85007759.057	87192463.197	112197651.834	57391489.095	22591057.836	25276060.905	22773533.953	30149495.887	21411520.941
IPI00021985.4	 	TM9SF4	39101	4	5	105667943.003	87315286.604	63329052.137	146090888.094	129739390.678	68940246.618	63893647.727	49669117.195	82870675.036	45315170.844
IPI00220770.2	 	DCTN6	39101	3	5	63656872.298	66028843.854	67700140.585	81162127.457	45544440.671	46589507.085	38900999.294	49775388.437	77278497.408	45748625.952
IPI00009268.2	 	ACY1	39101	13	34	308168402.033	328018093.754	377147025.58	569914608.785	234279250.031	282828266.503	279116309.009	285598160.913	437593525.682	259754525.922
IPI00168603.1	 	CHDH	39101	4	4	48345397.206	54381462.433	51652813.123	87869805.07	39919124.408	41101346.705	37094018.43	39325323.517	50318952.132	38125688.013
IPI00909639.1	 	B4DWR1_HUMAN	39101	1	1	3687815.283	3743759.865	4630791.18	5540267.423	3294383.431	3846247.687	2557844.247	3094662.269	4029044.567	3089845.508
IPI00220566.2	 	TXNRD2	39101	9	17	235057824.447	233741399.27	257482795.768	338367270.689	172727447.139	211163794.662	214684837.591	213248819.551	283028993.11	180109603.284
IPI00217007.2	 	KIAA2013	39101	5	11	116575252.378	110380432.157	125408678.913	157701477.625	93928130.381	99618000.167	89646972.62	97093425.74	116876327.515	98252945.316
IPI00465179.3	 	PFKM	39101	1	2	6388511.572	6878763.676	9315604.772	12292866.188	5579543.535	6460390.651	6916330.875	6821138.55	11213144.401	7946906.483
IPI00413451.1	 	SERPINB6	39101	11	31	312908317.011	294357048.421	367764175.639	521134260.484	209404941.355	244440690.755	229347173.663	233161683.146	363728011.885	238430609.821
IPI00012690.1	 	SLC25A21	39101	2	2	4614463.374	6704084.435	4757112.515	10591102.944	6178238.894	5947327.508	5573738.212	4652581.976	6913051.579	3922582.241
IPI00024983.1	 	RTN2	39101	4	4	19442686.076	20313513.794	21226931.994	32117163.048	12921482.542	16349809.573	15655253.448	16392885.388	23942594.924	13972228.033
IPI00004795.1	 	CLNS1A	39101	2	3	87732398.553	99106620.987	104821997.942	195768377.33	79165995.982	50404948.434	43914084.38	41646678.386	59247272.674	36543028.072
IPI00024462.3	 	DHODH	39101	12	20	286593713.424	304333137.417	332508937.633	478006124.077	202702196.89	249874458.32	251174249.164	261640632.397	362119851.764	236792314.653
IPI00013306.3	 	GDPD3	39101	5	5	58592813.138	63904602.515	56688276.752	102360205.226	45595534.198	46854705.862	45989752.709	43794901.387	67093363.059	39077206.745
IPI00328587.4	 	42 KDA PROTEIN.	39101	1	3	34279647.188	36392414.063	46233310.85	67237040.848	26941673.618	37398986.445	35210529.322	36329092.747	54324329.162	37140869.546
IPI00514501.1	 	C1ORF57	39101	3	4	33325703.243	29740013.116	34989487.271	53272495.021	25404172.684	17581528.842	13803788.717	13659561.446	22333226.397	15904296.809
IPI00000877.1	 	HYOU1	39101	28	73	825415539.865	1072922775.69	550595493.076	2194845905.24	1089354994.8	715775297.567	848144979.427	615642730.168	1038036328.66	492554911.443
IPI00018288.1	 	POLR2C	39101	3	3	13991862.665	20353747.341	17912757.469	37803989.894	10907901.304	16465478.643	15833859.386	12621932.407	21929566.09	11139744.631
IPI00297124.2	 	IL6ST	39101	9	12	149883776.993	172002114.48	174780985.226	282377756.555	129934583.246	134523262.899	127343127.173	121508030.823	182887198.707	115064834.538
IPI00550781.3	 	PRKRIP1	39101	4	4	131602365.045	108697316.774	136778604.746	144323345.678	108616983.666	120294865.659	106009061.028	112881138.331	129474567.001	123859311.182
IPI00021855.1	 	APOC1	39101	2	2	13572690.933	16098251.357	19828718.778	21736054.153	11567719.251	13523585.472	12037248.686	9147640.379	18492735.224	13328189.067
IPI00306195.6	 	AKT1S1	39101	1	1	11653929.415	13635742.908	14160644.832	19649894.36	9410796.863	11679142.334	9832999.27	10397813.272	14063701.136	10952927.414
IPI00000691.1	 	CLDN1	39101	5	9	99676379.771	103651420.329	121079671.6	109767907.538	66670030.589	72741204.898	69500351.433	89835845.382	105458232.069	62808425.885
IPI00030255.1	 	PLOD3	39101	12	20	259624137.112	297269444.288	233580330.73	517599908.285	262285752.379	184196578.611	184079600.297	146606589.867	247425293.08	134925363.811
IPI00025158.2	 	STAG1	39101	2	2	7254050.685	7207701.675	10264253.62	13719918.117	6040327.181	1279875.509	1730165.311	1530866.906	2202005.34	1377766.498
IPI00478860.4	 	MANEA	39101	2	3	15272122.318	14666691.84	17148015.87	22128464.804	14381332.154	12604663.809	12021046.018	12350977.979	16004427.763	10736981.838
IPI00029557.3	 	GRPEL1	39101	5	7	88238752.729	122444017.001	168057134.056	154648419.307	92539047.641	21756363.583	22017377.705	20192246.871	25722381.06	16737849.298
IPI00034277.1	 	ATP13A1	39101	8	8	141538776.103	128373269.279	149321009.272	227705112.007	114176941.614	44620071.726	38102310.727	34881089.915	56754002.428	39685055.009
IPI00304577.3	 	AP2A1	39101	7	9	118498735.883	122558623.333	142077054.706	192981306.686	86666130.775	77384565.342	78957038.093	72774499.38	103209983.153	67725550.721
IPI00022498.1	IPI00902759.1	MT2A	39101	2	2	26703387.957	31342640.894	26033205.877	49758033.691	21076575.625	22070928.455	18300908.752	24541525.354	32631066.595	25030355.947
IPI00910513.1	 	GSPT1	39101	14	27	626607409.011	584421984.016	733536817.762	953832581.416	457663493.097	192440005.865	174975152.582	178743503.314	239977373.378	168470834.766
IPI00002245.4	 	ACSS3	39101	14	25	508033231.652	525551575.837	576844634.593	824756847.959	354980486.163	196773282.087	166968861.446	162753641.986	253846192.616	166256489.844
IPI00027554.2	 	SLC35D1	39101	5	6	74749986.545	79790503.939	85839584.543	122520512.643	57786003.753	69599169.004	66364098.667	74513933.935	101883414.066	65634342.87
IPI00787853.2	 	IMPAD1	39101	8	20	200886698.834	207169574.22	217131407.462	304717907.346	144018807.053	170694367.497	169464730.2	173335412.702	230236355.641	153973125.685
