representative	samesetproteins	clustername	msexperiment_id	qupm	qusm	sumionarea_protein_126	sumionarea_protein_127L	sumionarea_protein_127H	sumionarea_protein_128L	sumionarea_protein_128H	sumionarea_protein_129L	sumionarea_protein_129H	sumionarea_protein_130L	sumionarea_protein_130H	sumionarea_protein_131L
IPI00479571.4	IPI00394984.3	DTNBP1	39106	2	3	73607490.19	85074174.126	82953062.937	103890292.431	120048989.819	88387797.225	88876672.291	91928862.941	99302276.107	102228882.983
IPI00871296.1	 	ATP2A3	39106	1	2	97218263.373	137233911.451	96746112.705	151120631.695	138592737.094	101299682.521	122223827.722	118118847.283	129830724.583	106846820.612
IPI00101357.2	 	C1ORF66	39106	1	1	22023480.251	20923152.632	27157248.964	34901309.505	35578667.672	22967162.378	25931879.007	24567758.972	29419166.852	29701796.881
IPI00014439.4	 	QDPR	39106	8	25	1365217795.36	1610798496.93	1447507638.68	1947036572.89	2194136750.84	1466817088	1609472301.49	1624739524.72	1795344735.73	1781272333.64
IPI00719210.1	 	FAM29A	39106	9	9	778267501.879	914923166.196	954818476.739	1204381641.65	1345967216.04	631972201.105	768225023.663	714678189.411	808638456.007	810073387.794
IPI00007691.1	 	TRAPPC4	39106	10	10	675485319.344	785724789.956	702186472.783	936370090.968	1052009862.68	695751941.82	755973811.748	743401861.462	816439969.184	774394859.476
IPI00168357.1	 	INO80E	39106	1	1	50069349.851	62370378.032	64190494.841	71424052.547	97569292.408	44883021.292	52624264.527	44797623.007	57477334.286	55561008.073
IPI00014437.4	 	SSNA1	39106	2	2	49293232.867	57901172.892	63852220.848	73788524.485	114440412.684	47672697.598	60126183.417	66148411.399	72748575.123	94881698.441
IPI00296421.2	 	EHBP1L1	39106	4	5	167534510.773	199480282.03	179333412.593	228836681.373	248531377.987	165136592.925	182786513.938	184566749.166	198004870.2	204598981.803
IPI00175202.5	 	ZNF433	39106	1	1	22693445.251	23633170.774	24613675.529	32765771.602	36587532.374	22027248.078	25534279.098	25254010.503	28321058.909	29055085.757
IPI00647491.1	 	KIAA0391	39106	8	9	461284781.274	559800570.042	540739410.202	663129804.11	779742943.505	232161780.887	250899590.453	251465379.872	279556020.795	292498525.499
IPI00004669.1	 	GALNT2	39106	17	38	2263173482.45	2614414303.31	2527837676.38	3126973985.03	3674050494.82	2450519218.86	2742315862.7	2681656985.36	2926842435.01	2882661115.62
IPI00220566.2	 	TXNRD2	39106	12	21	1256790036.99	1459323053.36	1425164512.74	1780362513.88	2087544136.56	1436665913.76	1582996068.13	1558321561.08	1735937703.52	1789529784.84
IPI00063334.3	 	TMEM41A	39106	6	8	218614724.118	242553957.038	195419769.589	247225856.704	294295654.439	221385582.223	239926132.661	227780917.402	235929589.678	224361355.017
IPI00061280.7	 	PIP3AP	39106	11	15	598006887.654	701774626.251	698401352	877787474.238	1004837502.16	724318982.045	776885361.511	756823504.218	828418750.195	876462399.486
IPI00157365.2	 	NUB1	39106	7	9	291849702.063	322775329.537	367036838.698	426721298.812	489130076.277	259500209.118	287463567.537	278463775.111	317489828.781	340959072.041
IPI00465273.1	 	UHRF1BP1	39106	10	13	593905290.873	800519887.142	760664995.491	973606808.01	1078813682.33	738497845.455	843960699.338	788588920.07	907497529.15	949415190.158
IPI00297124.2	 	IL6ST	39106	9	11	457842502.739	549669052.318	523351605.398	668434578.061	758886471.666	525925586.404	551174977.82	553786295.012	612055015.357	624929089.907
IPI00914926.1	 	ACAD10	39106	7	8	305264026.162	357857250.197	354892365.979	494113278.435	518363759.202	331867423.26	356465570.78	365011695.874	408669321.694	411592313.752
IPI00001458.1	 	KNTC1	39106	21	29	1367180002.23	1878225246.26	1658478055.99	2160880229.25	2296242879.34	1523532831.94	1883193449.58	1705248421.29	1918787091.28	1964373625.45
IPI00011876.3	 	MTAP	39106	11	27	1014624512.24	1209864709.37	1187049674.56	1498735472.68	1731754078.6	1263433916.25	1321413151	1328442145.69	1502686268.71	1512682259.07
IPI00440932.1	 	ADAM9	39106	9	16	894617917.465	980136090.882	1059172099.18	1121101038.7	1497204303.53	1007456382.86	1096158947.21	1130548678.12	1056334152.57	1254283674.48
IPI00032491.1	 	LEMD3	39106	14	21	1188611223.06	1373346035.95	1384456847.7	1718614553.25	1974992178.78	1172432096.84	1289428485.79	1262963993.52	1423743681.23	1422665842.66
IPI00334914.2	 	C1ORF25	39106	4	5	111041835.564	142278984.396	148881783.645	171597247.438	202673109.871	132818489.959	170630516.5	153379042.163	168434983.746	172673436.775
IPI00329552.2	 	MOSC2	39106	3	4	127519602.719	158457995.769	143037068.576	185041552.163	217264038.893	135341596.771	153798644.638	146977383.651	177330636.98	164190787.74
IPI00298409.3	 	PDCL	39106	2	2	90295105.33	104015776.265	110919746.998	142085487.04	150646132.965	95780338.652	122735009.166	94897838.432	125193451.04	120571573.157
IPI00011285.1	 	CAPN1	39106	20	46	2443055832.33	2868307102.2	2772122963.13	3508558316.55	4111148055.26	2765913013.57	3032907396.57	2986325165.77	3331202120.92	3357197154.87
IPI00297579.4	 	CBX3	39106	6	12	662866542.575	845151730.177	819886402.496	989780573.266	1530509778.22	732999213.916	779712316.415	856899702.632	886378347.102	1078585980.05
IPI00020510.1	 	CISD1	39106	4	15	976310358.223	1068123719.06	1062522005.81	1340927011.65	1614814522.93	1049689107.18	1112004333.66	1177983899.67	1223957951.73	1302107001.64
IPI00419111.2	IPI00874184.1	C2ORF68	39106	1	1	23582311.615	25203784.415	30431405.152	38064859.78	47237031.725	20912515.162	25947077.097	28043640.491	32273981.824	36157631.307
IPI00465233.1	 	EIF3L	39106	17	23	1494574330.33	1437603740.1	1866935291.13	2147138504.38	2969304056	1754149796.51	2300867237.99	1978550082.85	2452550390.27	3009949189.44
IPI00303300.3	 	FKBP10	39106	25	83	4529705703.69	5427802169.45	5293662969.67	6498290385.3	7807961299.96	5179446113.28	5592016091.02	5581578776.99	6055164112.24	5974122561.48
IPI00005210.2	 	CETN3	39106	2	2	129225617.468	148333662.446	158014393.126	179292542.79	235662303.831	137265965.268	153517999.038	138708066.059	178352867.486	179490447.563
IPI00465361.4	 	RPL13	39106	6	12	834726758.29	941185220.124	974544614.051	1177670991.98	1328819263.47	843817427.922	1067092074.99	931547430.462	1030892117.26	1036096492.32
IPI00883647.1	 	IK	39106	7	10	383979297.461	475229980.128	509874391.435	576930237.505	704390151.006	392587600.858	452063700.419	464140282.423	479477931.6	528234413.558
IPI00215768.3	 	GCLC	39106	20	36	2390352858.74	2898031226.1	2708387700.72	3441036664.61	4077261212.8	2665068377.49	2928563435.87	2912844661.37	3189097786.08	3232982562.41
IPI00795749.2	 	ZNF10	39106	1	1	16236967.998	19815475.828	19737202.813	26304483.518	27281764.978	16849002.373	18708593.714	18291185.444	20781768.523	22640554.278
IPI00183606.6	 	CYP2W1	39106	11	17	323593006.398	392033653.038	343865416.562	471375068.183	512641029.016	351112649.253	369311805.157	354105126.241	462664073.648	390301181.422
IPI00783378.3	 	UBE2O	39106	27	52	2345628904.8	3110467409.47	2465785242.91	3189832179.96	3582681089.77	2628697409.47	2951374825.7	2903620769.67	3146955172.62	3076360698.07
IPI00028091.3	 	ACTR3	39106	19	37	1681532007.76	1978666833.64	1916099719.53	2465532594.72	2849459924.23	1965077245.14	2182604770.4	2167493415.92	2353481469.01	2388338586.32
IPI00015838.3	 	LYAR	39106	1	1	18494542.285	25464301.425	17301276.011	30563784.286	24148891.572	17431969.638	21693370.412	24277150.965	28506547.678	16745647.212
IPI00060181.1	 	EFHD2	39106	9	20	1045441698.04	1210964401.24	1170419433.98	1471174683.88	1759979566.58	1120300128.52	1188015191.43	1278922867.84	1288791578.47	1377129721.8
IPI00043565.3	 	ZNF830	39106	8	13	565042204.141	630402577.881	628108421.111	807844615.141	933437297.819	653564247.471	689766874.237	711352111.06	797954050.517	800799587.044
IPI00021057.1	 	SLC12A4	39106	10	12	444385251.542	528166477.83	513386511.822	607324907.297	718888963.253	510004450.535	566276495.567	570556677.927	572194937.139	583665344.864
IPI00000949.1	 	CRYM	39106	2	2	20322007.218	23867514.508	23039591.66	29295639.315	35954883.616	23570495.675	23831616.61	23753663.003	30233098.554	27789077.566
IPI00296340.2	 	JMJD5	39106	8	10	455507271.947	537184684.651	551607173.198	683814134.238	798431314.819	539140630.578	570857461.738	576149175.504	657521865.044	713508178.044
IPI00169285.5	 	P76	39106	8	11	461428167.32	542353909.257	507936935.392	636881518.229	802567017.068	515534334.094	555089580.691	549350208.149	611091898.272	640304698.135
IPI00889680.1	 	FAM118A	39106	1	1	49188765	56853217.5	51565459.578	67003519.316	71435463.756	57745849.187	55952387.847	53735364.113	61351788.923	62502855.329
IPI00171421.3	 	C8ORF55	39106	10	22	673453121.425	787946663.92	667889250.116	914297550.525	979849641.809	700008190.956	758660358.439	761160555.762	862028567.007	754813710.487
IPI00171712.1	 	LCMT2	39106	4	4	167506040.868	187684819.794	191646122.789	236521762.49	280309813.803	192300694.437	212841929.499	204965466.677	231703298.901	252394998.138
IPI00009680.3	 	MRPL44	39106	5	7	100240899.716	106504356.797	117926325.796	162146520.842	168061126.021	95612922.822	134604181.948	97135311.74	139973991.495	130077456.52
IPI00789605.1	 	MYL6	39106	2	4	202181855.213	241460369.252	242501291.618	304961902.722	355612278.933	212658598.754	265855581.028	242975557.335	283513912.374	278444079.181
IPI00291702.2	 	LIMK1	39106	1	1	6186676.6	7324984.123	8704257.405	10545375.546	12593648.961	7617504.271	8723247.155	8274442.313	9270568.385	11441935.185
IPI00289862.4	 	SCRN1	39106	10	22	1281333747.4	1499002552.56	1348851870.12	1775443488.68	2139455769.43	1374936007.03	1479800687.94	1551092562.79	1705032059.29	1683661546.34
IPI00166931.4	 	PRUNE	39106	6	6	252237058.252	273957135.652	265910646.087	346203451.071	364520360.901	251625252.729	271357300.413	262045030.32	312079054.329	296091155.407
IPI00185919.3	 	LARP1	39106	9	12	417259228.756	507507889.173	540870442.5	616630446.711	916125893.997	469675674.775	569690052.143	559594798.988	648491762.868	667864525.491
IPI00294742.6	 	LARP7	39106	3	5	278371465.906	368665282.34	364169049.975	441679077.675	504744608.147	316369642.09	399690349.382	360503253.385	413248603.355	426320719.486
IPI00657888.1	 	GMPPA	39106	10	22	844227203.83	990165412.962	957843839.891	1221886940.15	1368886677.29	935161065.915	1033145786.88	981946616.25	1128873596.38	1132638846.48
IPI00328279.1	 	ARHGAP12	39106	14	20	854261759.294	976942943.265	972453018.331	1145548585.12	1445459446.27	915235768.328	983667360.847	1000308259.1	1041752196.02	1136598167.55
IPI00032808.1	 	RAB3D	39106	3	5	265627096.296	277503233.246	313863599.71	352026283.131	427713462.491	304702811.065	309707152.914	333102106.074	354168224.209	381640320.99
IPI00010142.1	 	UBE2G2	39106	2	2	79132192.401	91599926.33	70055432.125	105944666.881	116112412.384	79776376.838	91559632.664	85307968.281	99907077.959	80909746.833
IPI00100947.3	 	LENG1	39106	1	1	5629857.436	6768807.221	7773168.487	9141237.049	11450880.501	6190466.865	7319215.312	6858040	8855237.893	8659446.621
IPI00019400.1	 	TPMT	39106	3	6	206834385.758	230661502.772	219050721.827	287921817.815	327257106.255	216656742.393	245403053.727	247928892.961	271252456.534	253305313.504
IPI00376377.3	 	DHRS2	39106	12	71	2243918643.83	2840546896.43	2707098837.62	4111546351.88	3824226656.18	2531259684.39	3015242092.98	2830859491.05	3863129447.34	2984578116.18
IPI00397883.6	 	YJ005_HUMAN	39106	3	3	68761016.515	77670914.131	82097348.052	99643139.956	118082805.009	80005217.902	84909874.188	82336453.753	98051500.216	115722818.883
IPI00219420.3	 	SMC3	39106	40	71	3808997165.37	4652338336.44	4645397796.46	5830641033.4	6474643769.84	4223561194.3	5190080721.02	4817798680.06	5432137569.39	5649325253.78
IPI00514951.2	 	GOLPH3L	39106	5	5	151716381.35	165118660.962	167877860.922	207514385.509	224611316.948	143363808.413	152269336.218	154456566.05	175840531.497	176836952.723
IPI00179326.7	 	BAIAP2L1	39106	10	14	848026702.857	934983302.795	953191348.795	1006867533.72	1371436695.81	950326985.986	1003969767.31	1055258451.52	959700854.102	1187805984.98
IPI00915008.1	 	METTL1	39106	7	18	607172521.148	704653729.73	663897372.135	850183092.029	986778702.309	651297847.531	713317577.065	710102384.355	795202598.876	803934036.753
IPI00644712.4	 	XRCC6	39106	37	170	8519085622.36	10382639743	9908706809.94	13036249821.2	14869491358.3	8685158337.16	9737089584.72	9675045658.88	10286988773.4	10407497621.6
IPI00024151.3	 	TRUB2	39106	2	3	240590514.728	255701094.057	314383913.212	367927130.363	427276570.558	246253423.968	313497036.181	266990115.751	319186316.823	348390330.338
IPI00013954.6	 	TXNRD3	39106	2	3	40822811.02	48484684.592	50233979.684	61838954.063	73321920.789	43545422.547	49405740.653	49855350.933	53427205.366	57315478.071
IPI00007266.2	 	ALAS1	39106	6	7	301466175.613	383940543.1	323615259.47	445065336.659	487554460.165	312116701.352	354177776.486	365965890.33	391691268.96	375237320.019
IPI00332278.1	 	TMEM55B	39106	2	3	183064005.073	216013212.846	194924137.401	242540849.2	303465299.644	189534799.315	220614058.257	195619342.265	221330161.395	225988457.524
IPI00556494.3	 	MED4	39106	6	8	273188717.975	303778649.156	349878671.771	438689323.251	483973080.602	286251213.746	354598197.255	307848080.235	402310787.859	395900847.844
IPI00017617.1	 	DDX5	39106	16	40	1437864623.34	1763068433.09	1857135611.26	1962109345.8	2747416691.31	1376479833.52	1844286333.85	1755618874.84	1696962835.73	2319826248.68
IPI00022774.3	 	VCP	39106	45	135	7870587666.14	9296991154.32	9206274320.29	12376775739.5	13325944556.1	9142730983.04	10561484828.5	9205820588.27	11317346930.8	10723621234.1
IPI00879588.1	 	CLSPN	39106	4	4	182741921.486	222028415.268	227508793.11	244216162.662	341458756.237	185462178.975	210280385.789	207321102.815	214126212.276	252787537.91
IPI00032892.1	 	GGPS1	39106	4	7	302407637.813	344670067.327	347777569.754	452581884.168	504712122.586	364062147.285	397281000.951	377616046.03	456389117.694	450809528.64
IPI00911046.1	 	RP6-213H19 1	39106	2	3	209738195.775	231785901.642	237258137.169	291325329.516	357670411.326	207658506.208	233650991.134	223568522.395	244459868.931	278446234.66
IPI00000155.6	 	N-PAC	39106	5	5	141429295.753	188369714.166	169571600.546	222004821.996	258094153.104	160680053.891	190831452.41	186557555.318	233995473.299	213803561.215
IPI00414779.1	 	ERCC6	39106	2	2	58513647.188	76450617.188	72284492.103	104878381.322	105838504.91	56658376.668	63825276.402	62891851.733	88306093.081	82253816.735
IPI00789361.1	 	DAB2IP	39106	9	9	362584498.47	435646701.037	403884452.972	539687686.889	577657865.9	358416816.447	380506394.971	372363511.21	437165048.919	394772269.368
IPI00007401.1	 	IPO8	39106	13	16	472332810.07	587818103.332	583157607.617	733272272.757	846616615.375	508524600.635	598210303.203	565462937.413	648762349.267	648626720.208
IPI00553067.4	 	CCDC132	39106	7	7	208035430.439	239881303.597	243675804.006	309658412.784	349324511.981	220023720.928	253716021.945	234491126.249	275798402.348	275974871.186
IPI00514587.1	 	SARS	39106	18	40	2026981760.69	2333625050.55	2249429266.05	2911335731.59	3243913335.46	2350234726.42	2531614953.11	2491239756.05	2790137739.52	2782616093
IPI00337741.4	 	APEH	39106	15	29	1024540567.6	1209194100.94	1196140943.07	1604776934.78	1783636877.59	1203409404.88	1340754157.66	1255268538.55	1421909321.11	1429977545.42
IPI00152951.1	 	SLC35B3	39106	1	2	66259249.987	79359976.651	77177766.864	86502113.36	97069880.286	76386516.845	79281976.314	67234238.532	84615343.623	82299812.562
IPI00328296.2	 	GIPC2	39106	7	13	660980828.023	725423026.784	752353355.917	884302496.109	991157199.333	727865348.335	800330337.067	774535881.711	886702837.811	865389008.293
IPI00746806.1	 	CTTN	39106	26	64	4575628454.74	5140415265.4	5191993697.37	6073459230.13	7437223637.86	4914084417.97	5565591844.46	5548036951.98	5970778412.83	6160767821.84
IPI00303746.1	 	DHX58	39106	1	1	8428016.186	9548045.885	9670167.614	12070760.121	13107640.565	7054201.11	7255383.702	7789281.943	7545003.63	9008160.882
IPI00293963.4	 	CDYL	39106	5	5	232613766.773	297090584.673	318249792.504	393933716.147	449544524.126	283715214.743	325765302.458	318653410.785	371344828.818	400206581.991
IPI00291419.5	 	ACAT2	39106	15	46	1523406130.22	1926075640.98	1532685902.86	2370409800.44	2674190657.11	1596053086.94	1848194765.52	1702127180.67	2033949742.86	1782563742.58
IPI00023526.4	 	RAB6A	39106	17	39	1907751448.19	2180867101.42	2002857026.41	2584045432.32	2880920137.82	2027723679.42	2188696121.9	2228170619.7	2390405680.22	2363328414.46
IPI00009544.3	 	RALBP1	39106	3	3	92018382.923	85723886.337	105865384.532	124979777.748	165035688.64	73051509.878	86098642.07	83489256.264	86275157.043	125568941.009
IPI00470631.2	 	COQ9	39106	4	8	112417107.56	131286541.717	114433888.849	145141051.444	167950652.783	140289031.01	135944002.404	133832240.613	156214891.98	151287099.606
IPI00215888.4	 	SRP72	39106	19	35	1963809847.63	2385241311.89	2169615589.38	2915928823.66	3367646801.26	1909388457.39	2285965290.08	2101240105.61	2370430773.53	2473329058.06
IPI00216293.6	 	TST	39106	11	21	1250390264.02	1402144308.78	1386932693.29	1779471637.51	1927999681.76	1153189918.38	1219455262.68	1247217864.2	1439009694.65	1371324272.36
IPI00032853.1	 	NOP10	39106	1	1	68462965.198	86752282.078	69507258.976	105097145.076	107207024.645	82534902.622	78446350.362	82783320.388	92908193.027	72319457.671
IPI00418238.1	 	AGFG2	39106	7	16	850673208.636	999937933.255	969319881.486	1257622615.38	1419888649.88	684897055.612	770038460.468	799594206.585	896965170.637	890076955.568
IPI00217157.5	 	DDX59	39106	8	10	406571553.38	480552966.487	476465324.027	605183875.353	713038644.91	450418960.346	478415267.41	477331817.754	561204222.41	575816970.263
IPI00002564.3	 	XRCC1	39106	9	13	523492838.126	613542636.028	564000921.696	754832516.354	821214772.343	473737390.988	525666351.995	520060631.721	556636872.464	554857690.697
IPI00028077.1	 	PSEN1	39106	2	2	208166294.492	251514176.695	277046857.278	312379353.861	386215193.842	274070559.494	289826294.189	272251531.037	342026266.144	353188573.964
IPI00032459.1	 	AP3M1	39106	5	13	607075327.885	716328174.149	729011930.367	937455336.164	1068835681.86	707122564.033	776799224.346	703707916.422	888686028.71	857699555.412
IPI00171390.2	 	PRPF38A	39106	2	2	43154415.514	62447972.307	68482208.431	91129040.282	117228508.732	60733812.152	62872619.104	62423397.411	70025500.699	95006349.223
IPI00004655.1	 	FRG1	39106	4	5	203243444.353	253676096.695	275150707.606	295258331.637	376139417.542	237392431.889	255637229.222	256190028.014	301854884.895	331616546.559
IPI00783374.2	 	RNF123	39106	9	9	382527761.064	471490778.877	435126686.586	583909076.265	630126020.316	445392250.846	500944804.028	474146063.654	575468876.84	559486690.591
IPI00107555.4	 	PFN2	39106	3	8	407096616.367	435618209.189	460153936.553	521559809.154	610761915.396	371869703.298	426121976.444	416883392.066	425705600.59	460920422.425
IPI00000075.3	 	TGFB1	39106	2	2	88911909.568	105380984.869	105211369.837	118862721.576	159478154.203	99022363.061	111256244.599	107795835.421	108930205.571	128400852.676
IPI00397676.4	 	LOC388474	39106	4	5	243915910.334	316103610.582	309140124.055	457355388.685	460220027.35	249085818.153	291982036.437	229075419.324	362629566.835	349816636.219
IPI00178314.1	 	STXBP6	39106	6	8	385634211.754	421959783.461	416639288.718	499930422.607	557923911.031	367783342.228	404161451.382	368350250.243	427073984.768	422211019.542
IPI00514878.3	 	CES4	39106	1	1	44329096.633	53590830.807	46970566.925	71083277.304	74332826.039	48149669.751	55564407.39	49665418.109	59801777.18	54189316.973
IPI00556519.2	 	OPA3	39106	1	1	35492794.384	38051041.762	37453173.258	40592914.788	51098230.951	38022983.885	39242123.586	43882516.937	45070016.545	47845721.848
IPI00295081.1	 	TUBG1	39106	6	7	202938929.668	241687590.625	252873453.485	324908792.637	358739464.411	236948535.42	267948967.738	250852199.683	297277747.711	311690801.315
IPI00021435.3	 	PSMC2	39106	26	66	3540628125.01	4183924370.12	4605741548.64	6112350565.47	6269880823.24	4030303014.14	5228466421.76	4074699560.81	5430419506.65	5104743544.4
IPI00329625.5	 	TBRG4	39106	11	16	534051321.389	588910561.031	627206123.016	731610468.702	859627339.015	435033391.182	506957143.787	467624303.202	549543829.541	590689510.162
IPI00031608.3	 	SPATA5L1	39106	3	3	71746000.406	81305674.854	89667393.862	130627064.894	130481802.353	68007083.07	80995341.457	71616404.271	97704487.927	101017018.392
IPI00414323.5	 	SMEK2	39106	7	13	652170727.538	749911462.999	767069866.881	963094214.471	1056474585.27	621169708.782	705346884.538	703261554.928	740878327.774	752340695.339
IPI00001466.2	 	EML4	39106	43	131	5982169066.78	7042464002.72	7006631317.3	8923565004.55	10186606320.4	6286786636.53	7165920254.47	6760539747.26	7485844774.12	7860562715.59
IPI00009659.3	 	RPRD1B	39106	9	16	816852754.313	908171350.136	872750446.835	1136264590.61	1308604114.49	931049576.371	970720671.595	953482530.605	1085272280.78	1047534463.51
IPI00434346.1	 	UGT1A1	39106	1	1	14991764.845	16865007.489	18285514.834	22374162.455	24659299.528	18675975.862	18881080.007	14622604.412	22055055.867	21856692.341
IPI00184546.4	 	C12ORF23	39106	6	9	482186590.568	620944042.99	569342340.719	814143838.221	698860271.338	566428714.154	650470532.214	564424038.83	679404770.814	548403398.278
IPI00298281.3	 	LAMC1	39106	31	43	2652701860.89	3719664881.71	3063935597.74	4174828697.08	4407983020.22	3244094770.39	3873316806.29	3409587708.33	4002575813.14	3855811291.18
IPI00020984.2	 	CANX	39106	28	137	10150909355.5	11880671495.3	11561255084.9	14386841972.8	15924239705.3	10859153852.3	12971776642.2	11340535417.9	12905798368.3	12053694294.9
IPI00005794.2	 	PGCP	39106	6	7	263760944.99	323038572.802	309102491.224	405487820.448	435613466.32	296808114.042	324713994.487	317611843.384	357397930.914	351679373.872
IPI00336047.5	 	MYO9B	39106	16	17	735471807.943	963709789.545	851127248.181	1165594988.73	1215661474.69	745508586.551	836872892.031	746738436.656	944479320.477	979236826.445
IPI00293533.4	 	NUP62	39106	7	9	558710816.368	687048017.603	675195229.879	790908286.882	1056492281.63	599119126.974	717576293.134	727531157.941	722254579.442	812943128.098
IPI00006547.4	 	ITFG1	39106	6	7	400143699.749	487593215.246	487935703.297	617566457.17	736779315.865	472853639.833	514572574.017	526566054.025	568829473.258	565495900.577
IPI00043360.4	 	RNF145	39106	1	1	11774265.938	13307294.063	12806651.351	16974452.749	19944099.147	14800667.486	14592040.161	15096707.948	16357875.894	16525354.34
IPI00478758.2	 	C10ORF119	39106	12	21	1579592590.67	1877405625.17	1657315213.93	2207680464.74	2558370082.39	1624683314.9	1786123611.27	1781024024.45	1996729098.79	1863609782.86
IPI00056522.2	 	RILPL2	39106	1	1	52438308.488	60616975.083	58546183.014	74366272.147	85423580.729	60545751.74	60394057.591	56991050.925	71850206.447	70409279.926
IPI00166092.1	 	NAGS	39106	2	3	19893157.138	23302085.962	25025185.168	33860207.292	35920511.357	22179699.949	23922542.066	23589374.77	28389658.445	28513339.582
IPI00414482.2	 	GTF3C1	39106	21	24	946334535.625	1327814227.05	1300726987.31	1643107011.29	1520873208.66	568868998.917	813772946.233	688292663.584	805538632.927	722865160.122
IPI00401264.5	 	TXNDC4	39106	8	18	853366919.296	966881308.64	982977928.078	1238908572.76	1398194473.61	1040516240.82	1110513281.84	1147245567.55	1241530072.48	1255496634.13
IPI00910977.1	 	MPST	39106	9	27	961229480.509	1107210490.17	1112888887.01	1420658054.9	1567836259.92	1108766611.43	1133857696.12	1165862955.61	1361136337.44	1306055122.68
IPI00024698.1	IPI00030216.3	PQBP1	39106	2	3	151852367.312	189496662.152	245695376.279	234023154.675	365044977.392	158298872.761	219419296.961	205517072.684	237539690.603	293310441.305
IPI00024320.1	 	RBM3	39106	4	14	659038531.45	778077971.446	630539490.789	836126060.99	1035905679.23	652906957.783	701920589.386	738570998.974	785936964.251	766643959.464
IPI00887159.1	 	LOC389342	39106	1	1	14271156.101	20513443.056	12104524.635	22442443.829	22642325.363	15018788.228	15380209.48	15399088.806	18349677.407	14715652.163
IPI00424460.3	 	ZFYVE16	39106	8	8	601413529.525	761790307.655	706263654.093	831129343.317	983286367.997	711078336.012	788398684.556	806922738.696	830666070.865	906206277.803
IPI00029054.1	 	NT5C2	39106	12	30	1169117532.65	1344615282.03	1308908897.06	1718493565.77	1942168769.77	1406541830.28	1510549927.04	1484383532.63	1698525843.94	1659405169.32
IPI00024547.1	 	MMADHC	39106	1	1	41063786.445	48941874.485	45756695.615	56307902.021	69540258.115	45773406.56	44686911.374	41585563.495	50174660.236	46868280.708
IPI00020127.1	 	RPA1	39106	21	37	2406243255.94	2886436661.31	2451694437.61	3377722040.54	3897518447.59	2487749899.56	2651268368.94	2701151498.9	3020959011.96	2803706905.02
IPI00402209.3	 	ADNP2	39106	4	4	119239408.128	146836513.304	158440974.158	207117276.638	214015824.55	92921182.059	111119898.089	101400051.025	125768524.593	114056173.604
IPI00002225.5	 	LASS4	39106	3	4	264850696.687	317805405.253	252639013.409	333107013.975	388317759.27	273038429.77	313570411.177	289909454.867	335757035.625	295255076.45
IPI00011619.4	 	PAPSS1	39106	22	54	2969343974.33	3355753225.62	3379865650.4	4117549874.6	4700230345.27	3536096284.62	3799305616.44	3749655457.34	4179287956.59	4092974209.34
IPI00217240.1	 	WDR75	39106	4	4	72016033.155	91861146.189	100331069.266	116953366.911	148821383.249	77714847.186	89309158.546	86601751.33	108004135.399	123491247.656
IPI00007818.3	 	CPSF3	39106	11	18	1022119935.96	1168521180.76	1236897891.96	1523755176.35	1807987114.52	1068073952.09	1259756061.26	1207856643.34	1355060626.13	1343738955.79
IPI00020672.4	 	DPP3	39106	23	36	3082398520.74	3461090658.74	3335987124.68	4255851012.26	4748470853.27	3469122181.57	3534733244.64	3757843066.43	3989710856.66	3978821099.22
IPI00103994.4	 	LARS	39106	30	62	2997785310.57	3542637841.86	4198673802.31	5159101774.41	4852105572	2578257462.34	3731029736.46	2631509905.52	4020812406.64	3674483120.39
IPI00418344.6	 	TMEM53	39106	2	2	34050644.04	38642024.362	36360396.466	47414507.768	48713158.515	38669436.051	41128733.639	36097847.379	45094977.829	40959167.082
IPI00002538.1	 	PDPK1	39106	11	13	625443100.437	720508763.992	644769347.829	943730012.703	954046839.56	684527743.988	709040230.184	704052578.621	819244588.538	798157261.285
IPI00009540.1	 	MALT1	39106	14	17	957181140.135	1105654504.64	1112054167.5	1432208811.34	1596358904.7	958850492.557	1049195279.17	1054026804.65	1181167204.38	1236040150.07
IPI00220158.1	 	ADD1	39106	19	34	1715333176.69	1952328533	1837250073.63	2364013245.02	2707133995.42	1907440032.83	2124266885.63	2037447676.86	2324026198.79	2282571064.08
IPI00021594.3	 	GPAA1	39106	5	9	389825091.282	464457374.464	473187812.13	544232581.621	667155584.026	438682223.142	506011220.145	458177354.807	521374110.961	523848826.846
IPI00299904.3	 	MCM7	39106	25	70	2928561859.49	3392995874.45	3540603458.59	4738846233.84	5092241559.68	3262492290.34	3755801449.53	3331392445.17	4074530439.45	3967448680.55
IPI00297982.7	 	EIF2S3	39106	16	37	3186550070.22	3685384211.22	3753166590.48	4337287836.28	5524544692.52	3741763726.48	4091640839.89	4260397369.6	4277229261.26	4864356906.98
IPI00154283.4	 	KIAA1524	39106	18	24	1199347618.6	1422599406.4	1445685117.38	1737298900.7	1984332493.94	903660538.852	1069271520.25	1077502941.29	1118378688.84	1189930654
IPI00045207.2	 	NACC1	39106	4	5	219933470.15	274678154.06	183878770.121	271379706.881	328765040.794	190332441.817	212490621.02	200913500.719	228152474.898	167163954.709
IPI00000005.1	 	NRAS	39106	3	7	343942327.579	371156747.565	303874632.848	421880151.129	469753581.695	325159943.781	345645571.977	375730390.762	391643204.65	344216093.079
