representative	samesetproteins	clustername	msexperiment_id	qupm	qusm	sumionarea_protein_126	sumionarea_protein_127L	sumionarea_protein_127H	sumionarea_protein_128L	sumionarea_protein_128H	sumionarea_protein_129L	sumionarea_protein_129H	sumionarea_protein_130L	sumionarea_protein_130H	sumionarea_protein_131L
IPI00302242.4	 	SLC2A8	39099	5	6	50945225.313	50987470.22	51629387.631	56840220.61	62807953.326	52560777.41	47696710.254	58124859.214	54148753.874	45915963.982
IPI00024670.5	 	REEP5	39099	5	18	256901394.211	287514203.058	296034705.431	333493696.546	318285629.116	270629891.859	267043145.948	322947541.636	329584566.392	263740217.262
IPI00220014.2	 	IDI1	39099	3	5	74167674.642	84971710.701	82649930.699	102131818.175	85623034.527	62531857.142	67573343.738	73811864.445	77802903.583	61281693.175
IPI00305461.2	 	ITIH2	39099	21	30	398587919.085	409362786.804	456809285.598	395271026.023	537479636.401	259586940.292	283384153.759	377501302.326	251938097.455	366440309.574
IPI00013002.1	IPI00335560.6	UBE2C	39099	2	3	23028439.277	24796567.219	25705132.614	28405315.615	31029812.324	21656204.685	21555431.354	24603585.668	22204647.005	23432361.457
IPI00026829.1	 	DHPS	39099	5	11	108034530.568	114077825.148	101262454.557	135535186.056	133989307.589	85934166.841	81324441.128	94812647.6	95053700.108	79946668.809
IPI00884105.2	 	LAMP1	39099	5	8	68533287.204	80640179.145	98892623.172	113233073.5	113257421.493	87954354.244	83187373.075	108578336.344	96390410.29	81688307.929
IPI00909773.1	 	UBE2L3	39099	1	3	75625774.074	85987853.291	75064171.68	80890826.216	75983201.009	44890644.952	48590710.62	59635461.393	52998546.386	38975064.759
IPI00006211.4	 	VAPB	39099	4	5	76678578.649	83209129.153	72877021.765	88057659.518	91602355.966	49763919.657	50412856.757	54699353.132	57711252.787	54256993.226
IPI00748256.2	 	PSME1	39099	17	60	776332131.363	829867793.192	855228992.752	1045812772.2	968132735.451	530588681.078	573222662.073	712802705.062	642219119.553	597206914.093
IPI00025347.4	 	EMG1	39099	4	4	31810447.45	32766943.798	26069300.14	35081872.263	44602965.01	21492111.948	20881790.403	21023115.605	26509544.796	21269904.903
IPI00464968.4	 	COX1	39099	1	2	6316612.484	6378401.711	7491919.015	8984764.726	8472427.521	7528246.17	8179754.686	7978058.639	6202581.268	7146857.783
IPI00169441.4	 	CLEC16A	39099	2	3	15980893.3	14784798.941	13111548.201	18820229.909	19641387.89	13174781.351	13015517.158	15718910.688	14155684.235	11666560.868
IPI00456008.1	 	ATP5J	39099	2	4	52061227.173	73087719.866	85498162.08	88260509.709	91098528.597	42901595.122	104279453.895	155091559.895	88962885.824	82155254.048
IPI00219381.5	 	NDUFA2	39099	3	3	53641174.495	58711626.017	51643067.179	63821699.627	60766911.39	40275260.363	45289570.94	47874721.613	55995953.892	37412236.138
IPI00016339.4	 	RAB5C	39099	8	54	935667336.232	1061670914.78	999348660.806	1276155770.86	1180378527.63	949373200.437	947217068.128	1054472666.67	1213985507.91	918556027.266
IPI00294739.1	 	SAMHD1	39099	12	14	207090039.222	219265454.042	215402334.013	222159844.775	297057890.976	135072003.973	126222322.414	164207556.182	110136535.253	142267336.815
IPI00219677.4	 	DERA	39099	11	29	240714804.886	231827576.482	229334845.178	284841039.051	317644439.655	196415702.803	200050051.491	263931765.876	188006429.656	244113462.066
IPI00012434.1	 	STARD3NL	39099	2	3	12950158.4	14722413.275	11316787.599	15822694.731	14562017.593	10606542.075	11155537.131	13076429.425	13329670.368	9685374.227
IPI00852968.1	 	VTI1A	39099	7	10	92974080.07	98899101.345	105192924.448	121990108.274	117147038.246	89806965.278	95083370.058	113460409.379	111642957.912	91841818.744
IPI00480056.8	 	RAB4A	39099	8	14	118148915.584	131466961.692	133047020.764	159955754.421	142478992.594	115802228.734	117214964.926	131882123.928	149963413.165	113848954.05
IPI00014230.1	 	C1QBP	39099	1	2	47384890.917	44931912.708	55662612.227	48118425.028	56613920.37	37922448.986	35744924.01	38908088.553	28592972.109	32846830.799
IPI00007321.2	 	LYPLA1	39099	3	4	53124154.768	56379052.919	47941093.649	63054551.126	64105251.581	26552652.277	26967262.666	27321352.514	31832832.654	23366893.579
IPI00293460.4	 	ABCA1	39099	1	1	282260.169	360854.427	289541.402	493586.411	575829.683	103539.487	273208.885	124071.657	100231.754	313580.026
IPI00871932.1	 	SPTBN1	39099	4	4	38362597.067	44839187.469	48791902.728	71485009.939	59951983.548	27583533.359	28785392.698	35528866.543	24296110.126	41677364.286
IPI00064212.2	 	ZNF828	39099	4	5	22116416.072	29447205.579	28274213.641	28770530.381	23129925.788	20455879.809	20932120.478	23141918.679	20803474.072	16788593.111
IPI00183110.7	 	PEG3	39099	8	9	56567981.391	66068941.397	72628847.882	83266549.641	68383891.725	57353851.519	58044237.169	72558388.807	69140030.06	53936972.407
IPI00026940.2	 	NUP50	39099	9	12	209356246.923	236979089.763	214745015.918	263915177.825	249097885.624	143069314.513	154384104.282	164933734.437	184052019.78	129299390.936
IPI00290460.3	 	EIF3G	39099	8	9	85007534.353	95720259.464	100729950.633	94372673.309	119317899.989	69817432.104	75250447.512	91034778.073	73504387.339	77777766.543
IPI00220007.6	 	APOL2	39099	3	3	10956874.465	12714751.318	13892210.414	19644195.519	16621958.639	14375937.642	13236083.146	15049054.56	16368977.988	12498854.897
IPI00008529.1	 	RPLP2	39099	6	10	115093750.018	144855706.953	147276770.677	151047214.892	141100095.866	101158243.471	150917945.546	178308555.89	145397270.175	121866108.677
IPI00298202.1	IPI00877054.1	ACOT8	39099	3	4	71219838.421	74231248.086	65764174.186	94052593.706	88353611.908	38543660.354	38631427.748	39508749.001	49997533.298	34991802.965
IPI00301202.9	 	MAGT1	39099	3	7	74525231.088	73869163.291	77585698.137	74065682.673	96862185.139	54636148.465	57019664.398	75138198.996	48486862.889	69026060.361
IPI00306057.2	 	RBM38	39099	3	4	29304805.647	32484399.77	35380363.211	39629989.939	40209008.159	30156346.504	26688976.19	29228465.436	32352624.683	29803427.501
IPI00852643.2	 	KIAA1109	39099	1	1	7227455.61	7076432.261	6483151.384	8671935.002	9165738.523	6543052.66	6064168.298	8096262.308	5984742.006	6372350.662
IPI00746590.2	 	SLC25A37	39099	1	1	3082409.698	3555246.423	2387094.765	3688466.223	3701344.813	2128390.218	2429580.786	3316665.546	3779605.097	2857938.476
IPI00299299.3	 	HSPA13	39099	1	1	5120606.025	4395030.11	7096511.905	5169631.679	7625068.364	3413094.179	3739252.593	5307826.968	2339785.253	5960643.799
IPI00873106.1	 	MOBKL1B	39099	3	5	163241536.373	170122452.578	169132702.037	185751029.263	176334206.669	40119657.929	38738593.265	47758366.462	37122255.253	39452927.857
IPI00170429.3	 	OGFOD1	39099	9	20	184124578.889	198486109.921	203307926.015	239053663.854	235869154.885	146049684.768	140179301.682	154145217.031	152754406.421	135631641.359
IPI00552881.1	 	FUNDC2	39099	3	5	224664645.145	271650641.572	271393756.846	319549380.577	287795084.248	252822261.554	252863442.749	291976341.407	303543696.395	249162258.479
IPI00472939.2	 	SPCS2	39099	2	2	55858946.42	66361627.214	60025870.76	68503330.72	69422890.985	42316916.35	42452036.731	58770509.421	47689782.904	52673773.285
IPI00102991.2	 	RBMS1	39099	3	3	40162608.628	44240265.708	44177336.128	46878371.936	47039895.531	31470909.673	31984967.445	37925850.114	36903152.323	28743919.414
IPI00334190.4	 	STOML2	39099	12	26	394917271.316	387768697.166	394224445.382	436011318.575	533170947.463	350266353.638	360719011.08	480129375.314	344092384.147	431970725.825
IPI00007060.1	 	COG8	39099	5	5	53696016.838	54108837.339	43014850.772	67241570.957	60536251.161	38060537.59	39882104.849	40183917.148	56039608.785	33258390.991
IPI00009294.1	 	CRIM1	39099	4	5	33404881.182	39441130.644	39616361.525	46242751.09	46862822.454	36137652.626	35759900.873	42995474.52	36538554.129	31579111.974
IPI00396022.2	 	ATP9B	39099	6	7	42915504.815	43868633.874	47187338.769	57958412.927	52127351.724	14181661.105	13290941.197	16669987.882	15833159.556	13106557.35
IPI00003168.1	 	PRPSAP2	39099	3	6	25497505.522	24413845.743	23456886.79	34468177.353	34093202.967	16522222.165	14741640.652	17448903.536	22996752.3	17846863.292
IPI00643465.2	 	TACC2	39099	11	12	89832565.22	99991206.555	104442672.083	120724375.324	114316465.796	87580571.029	90401823.62	104410459.999	105651807.648	81772520.305
IPI00003843.1	 	TJP2	39099	4	4	20054892.41	24545045.847	26442460.629	27162508.593	32368366.985	19292382.686	20371606.271	25873948.049	21533300.45	23394826.927
IPI00030730.2	 	SULT1A3	39099	1	1	1010879.422	1305657.896	1293355.155	1341059.182	2038144.492	788465.872	910565.533	927182.1	1002222.1	1502197.635
IPI00554701.2	IPI00000129.3	UCRC	39099	1	2	5068489.311	4723153.762	2663914.272	4862576.302	5036328.999	2555671.05	3167810.662	3421680.985	4118098.689	2433647.065
IPI00029733.1	 	AKR1C1	39099	1	1	15560544.669	16362180.368	15976101.785	17121324.829	22619888.327	14533198.627	12956849.374	16264743.424	15998280.554	16429493.101
IPI00646839.1	 	EIF3C	39099	5	6	93170250.208	119437167.167	117629316.075	110185367.272	116963764.174	91499836.161	95719469.479	115306323.67	104527146.868	92005054.141
IPI00029817.1	 	NEU1	39099	7	11	166531710.434	163975173.524	142014309.94	196917816.982	189060827.938	69714293.825	69852679.684	78622675.79	76262933.428	69803289.167
IPI00549434.2	 	SEPT8	39099	8	10	149668603.288	157009684.991	173921357.205	200220460.247	199987615.296	137435191.951	127550324.271	148841721.341	148423232.531	137960577.907
IPI00303753.5	 	C1ORF163	39099	2	2	13820924.344	17279901.708	16135805.87	14808743.229	20642019.184	12430763.429	12104442.093	15671860.305	9385984.132	12021676.028
IPI00420108.5	 	DLST	39099	1	3	27707584.022	24263357.4	21721272.834	35893509.56	35093340.179	24661004.612	21915742.554	31798520.794	23948162.752	21570292.323
IPI00106646.1	 	SDF4	39099	7	11	101974308.452	107228982.086	109012140.264	108986972.179	125490710.02	86490844.854	84866812.078	112088670.949	74551285.268	94870440.743
IPI00551059.2	 	GPN2	39099	1	3	22293286.144	24228300.646	20147589.946	27446143.057	28215613.039	21002269.471	20650562.794	19987714.218	24236319.638	18086548.741
IPI00015102.2	 	ALCAM	39099	11	26	348010021.86	416691648.778	526309146.632	636881430.724	495119332.863	459321679.068	447820901.619	552221986.788	547771327.912	396848408.786
IPI00000115.1	IPI00642014.1	CNIH4	39099	1	3	8359014.007	9164768.855	7903325.119	10774882.637	9616748.052	5034058.534	4498027.417	4863769.729	5914371.16	4515490.553
IPI00015865.6	 	ADPRHL2	39099	1	1	1318828.427	1208248.263	1368130.126	1778621.239	2151137.932	579723.291	685376.812	742625.528	590440.351	896346.863
IPI00107122.1	 	NUPL1	39099	6	10	105095325.999	113985885.895	108295856.614	130068644.453	127297447.741	91023527.344	92789143.87	110815057.241	106400754.86	88461808.962
IPI00513986.2	 	AGTRAP	39099	1	1	11713333.474	12775840.768	12896056.12	15288851.556	14606850.161	11415434.626	11832624.014	13534669.684	13262056.145	10564746.37
IPI00019381.4	 	TMEM30A	39099	3	4	64763650.582	72203041.546	61334302.03	74048416.58	82414070.816	58246481.122	49265047.976	70412219.812	55837571.407	42491263.984
IPI00005194.1	 	UBFD1	39099	5	5	58807035.068	62817556.721	71278568.633	65056043.027	80655682.249	44808939.328	47036218.58	60180673.708	42452983.566	47438904.741
IPI00853278.1	 	SLAIN2	39099	9	9	67592452.26	75242057.431	69047971.21	80337006.639	79805317.039	62754289.97	62797995.044	72273770.902	67273961.394	63882852.7
IPI00382750.1	 	GNPTG	39099	1	1	12311336.669	12329339.29	14013554.148	11287629.15	15068420.168	8866248.51	10514727.467	14458430.124	8145644.729	12022301.199
IPI00908725.1	 	ZC3H18	39099	5	5	47519587.624	60139502.485	62554286.605	76478825.004	74030694.664	58951903.168	57459821.977	61249623.756	58690050.68	47837370.624
IPI00007956.4	 	TXNIP	39099	1	1	4053297.022	4264136.993	4279724.699	4662863.815	3409677.432	2530990.353	2104221.378	2955038.186	2246055.28	2223095.009
IPI00007672.1	 	XRCC4	39099	8	9	135154168.766	151692061.624	138248961.57	170313227.057	165827704.743	119863260.271	119755385.294	141892573.763	139094178.541	110012987.925
IPI00166704.1	 	TOMM5	39099	4	6	61145111.674	81616618.499	77195050.909	90773295.405	83104526.315	51567451.998	72495859.821	87986018.708	73160220.183	59510819.272
IPI00374076.3	 	C20ORF142	39099	4	4	38873683.649	39887660.906	36152862.915	50352180.99	43171356.343	25478004.546	25649485.729	28542312.413	30194246.318	24359253.353
IPI00012439.5	 	HDAC10	39099	1	1	11112357.522	10802249.265	7987307.753	12163954.999	6717055.567	9406453.249	7729624.437	7183727.219	6976896.021	2737801.132
IPI00004488.2	 	ATP6V1F	39099	2	3	42455398.625	46178900.821	42926816.185	55975580.113	54771397.72	30470629.395	40073180.656	46452712.541	40314919.22	38208229.034
IPI00300585.4	 	RRAGC	39099	10	14	130072673.544	135579692.362	137444460.99	179192192.079	164726588.828	120242550.855	116060752.354	137654331.756	149984656.895	115501586.914
IPI00302491.3	 	GDPD5	39099	1	1	7434785.156	7929567.188	6296103.327	9393138.608	8507090.507	6351463.174	7161612.409	7442550.248	8495768.642	5666116.599
IPI00646857.3	 	MTX3	39099	3	4	24848332.722	29118529.057	29414339.652	29259131.816	28639342.999	17595422.211	19013148.453	21373573.363	21040642.052	15919168.896
IPI00012989.2	 	MAN2B1	39099	13	24	233489424.748	249981302.528	214399801.95	311655085.798	300473079.856	227448244.148	222462911.94	263280213.441	277485187.762	214529226.93
IPI00219344.4	IPI00219103.6	HPCAL1	39099	2	6	86124685.365	111297433.627	118714086.821	111681271.327	106148490.493	55104062.54	82032774.939	98405220.893	80943282.722	64440080.937
IPI00305166.2	 	SDHA	39099	4	11	110057694.9	120954212.951	99520498.131	137482237.61	163063905.004	93658730.116	90264404.33	99625079.551	105348326.423	87440617.645
IPI00255771.3	 	OSTALPHA	39099	1	1	1660533.075	1560433.853	2009734.77	2916001.147	1722713.603	1460199.293	2018117.073	2211659.537	2600043.381	1801881.279
IPI00164366.4	 	TPCN1	39099	10	17	110079266.117	121692546.689	133899165.331	162168490.613	150321204.84	122716180.84	117100506.664	135518089.04	130810618.499	101256322.996
IPI00305423.6	 	CHMP6	39099	2	4	48665349.092	60406354.526	57157700.702	62090034.66	56033941.779	27605092.298	28282359.662	33510970.812	28563452.596	25868967.44
IPI00099939.1	 	SLC35C2	39099	1	2	5738298.511	6793834.994	6669309.507	9340460.376	7329287.12	6637215.193	6119429.039	8010847.961	7778230.672	5782684.969
IPI00032955.1	 	RNF114	39099	9	17	186075869.338	217472185.136	235010870.261	238568499.69	236563585.867	143811906.411	148046798.248	176250446.189	161407040.14	143630097.943
IPI00335280.3	 	RPE	39099	4	6	28764714.903	30678977.413	24674692.929	37822648.593	36103446.872	19197159.865	21722327.8	23977230.631	26526045.431	17780700.245
IPI00305010.3	 	FLJ11151	39099	10	27	347848905.257	379715361.413	345613542.266	447084374.309	399681373.038	338160205.68	340743178.567	382222416.84	435790422.734	287320656.993
IPI00015609.1	 	C4ORF30	39099	1	1	7978714.881	7313577.884	7763719.936	9862032.697	10467100.196	5304507.098	5654732.721	5901446.03	6463624.086	5147502.558
IPI00297235.6	 	CCPG1	39099	1	1	6686147.698	6999351.883	9456190.463	7407019.78	10218245.567	5953418.431	6661640.007	8959644.202	6045321.66	8751983.263
IPI00011564.1	 	SDC4	39099	7	9	139526666.645	154546854.66	166693990.472	158058388.295	169869034.255	153420208.14	146236002.158	172904311.342	154472498.044	146397132.305
IPI00903213.1	 	IGF2R	39099	57	98	1414419326.5	1466636797.34	1640732539.41	1649365238.4	1784500671.46	1156861667.73	1266149926.79	1645541910.45	1146711069.01	1236939858.01
IPI00220503.9	 	DCTN2	39099	8	8	59441162.417	65364770.499	62543047.403	69501233.1	86284964.59	56488199.415	55114928.223	71064981.014	57766060.908	60517461.633
IPI00003965.5	 	USP7	39099	1	1	667227.975	829867.46	866295.443	1498286.304	1771730.355	401020.175	378899.459	789642.071	84056.865	997344.354
IPI00306667.5	 	CNP	39099	2	3	38740891.802	43323416.861	35943937.353	44692766.935	45119464.101	16494346.2	15041687.984	19198171.445	20586012.54	17958098.918
IPI00217143.3	 	SDHA	39099	1	2	29906462.498	28670969.729	39050455.855	44094628	34310431.84	26771408.246	23248741.543	27797521.09	31750512.496	26158527.799
IPI00170924.2	 	HINT3	39099	2	2	37518651.996	37835140.533	30593426.942	42535324.35	44228704.919	20344050.797	20531887.191	20318089.691	27613363.68	16964523.039
IPI00008556.1	 	F11	39099	1	1	6932170.781	6516182.813	6928218.593	7232806.832	9335213.932	5296031.178	5635193.57	7404926.774	5549368.174	6419183.044
IPI00030058.1	 	GNG4	39099	5	7	53733252.342	56857203.609	53927690.295	66764887.593	66576104.082	45148475.902	45314699.94	50634051.578	63393546.481	43628372.118
IPI00022543.4	 	PIGK	39099	2	3	14515362.338	14282812.787	10510570.331	13923876.303	19576827.338	8898114.444	9960020.663	11574307.21	9294416.555	9694978.121
IPI00165230.1	 	DAZAP1	39099	6	11	81010937.114	96847981.554	95995780.145	96701162.769	91658509.976	39258429.57	42324219.06	49209681.756	45244484.847	34702473.245
IPI00748093.2	 	YIPF5	39099	2	8	59700633.261	64388435.188	47281514.421	65386410.5	70878873.229	39573195.084	39903800.437	43186956.456	45795997.823	32030310.538
IPI00644290.1	 	NDRG3	39099	1	1	6891757.723	6394975.201	5962760.189	8245111.85	8737873.934	4081682.77	3642939.628	3645259.359	4329867.946	4700993.31
IPI00289462.1	 	MOCS1	39099	3	3	20172446.159	24565868.814	23888429.495	34041667.517	25633489.463	22082895.359	21482655.951	26274621.003	25096687.971	19523129.224
IPI00166468.2	 	TAPT1	39099	5	7	81065712.16	88018692.161	82345341.977	112018679.875	100517627.018	82291144.7	77189048.14	97110784.163	94955674.694	76690742.482
IPI00218682.1	 	P4HA1	39099	10	17	257322753.373	291661982.306	350769789.462	283279344.367	392379271.17	122349460.013	146422024.683	220311840.952	89940262.937	232825975.574
IPI00217477.5	 	HMGB3	39099	6	13	297649869.178	323882805.949	323474687.607	366238975.762	338138601.561	269022476.638	281435809.455	363622216.64	340491668.463	306028773.634
IPI00028392.3	 	C1ORF116	39099	3	3	12680219.939	14336257.565	13894170.282	18796869.138	16879781.708	12822866.065	13909357.785	15450485.178	16936072.408	12368254.598
IPI00303318.2	 	FAM49B	39099	6	8	87609316.426	96523021.443	101572798.371	101632430.128	116493025.961	51645713.67	51176922.156	63478965.481	45799147.541	55111444.212
IPI00022891.3	 	SLC25A4	39099	5	6	77764371.717	87217950.526	85923573.85	127834310.2	89792891.44	69511383.24	71271354.858	82270110.394	109652750.577	68715451.427
IPI00009532.4	 	ABAT	39099	19	54	667731361.499	681747019.098	657795505.293	852551799.695	753138306.761	582947858.029	557932012.025	678541927.194	694662764.395	543001537.693
IPI00477820.5	 	FREM1	39099	2	3	11617216.376	11862969.863	19233510.663	13265102.949	17813743.698	10016934.226	10525166.841	15176217.918	8519118.736	14036134.064
IPI00410034.2	 	SLC38A2	39099	3	5	122026586.583	132787359.621	141333981.71	159154330.838	132629264.904	113994683.933	112168433.271	135339825.946	126597882.582	112808883.454
IPI00061178.1	 	CCBL2	39099	1	2	2252381.85	2299149.348	2239359.273	2077491.239	2771174.287	1329991.363	1961822.507	2130437.581	2276433.269	1650273.945
IPI00220063.5	 	NDUFS5	39099	4	7	69417158.642	70401264.866	61910213.368	62388151.528	88543610.09	38331533.967	39659239.883	51323171.385	38702484.301	40719606.665
IPI00016637.3	 	OXSM	39099	5	7	46339625.09	51527533.886	54802108.533	68206652.001	58323206.759	46848391.888	50690526.19	59907610.608	58477807.794	51317476.757
IPI00294158.1	 	BLVRA	39099	6	9	134393477.795	138827871.874	118171844.67	212091189.23	184176193.025	30830460.064	26842170.451	30068363.803	44561231.191	32136991.775
IPI00873158.2	 	COX3	39099	1	1	3943031.707	3928129.805	5566413.29	5147812.53	6055097.872	3712917.88	3735901.766	4265998.453	3022522.78	4808490.595
IPI00012718.2	 	ID1	39099	2	2	14881095.42	15726758.12	12569368.079	18383692.53	22787973.092	13176765.872	13362289.577	16514028.035	16142927.512	13147608.658
IPI00020319.2	IPI00795698.1	BLOC1S1	39099	2	2	14906048.232	16880369.654	14447554.375	19319230.73	18114437.477	9179947.69	8996887.67	11845420.743	11284672.546	9699992.045
IPI00646689.1	 	TXNDC17	39099	3	4	85836726.466	42971958.462	43217656.425	45061561.895	43776823.248	28338008.211	31002376.324	38023251.556	32254833.763	29711202.957
IPI00030356.4	 	MCL1	39099	1	1	5529352.941	5579786.266	5101075.049	7081691.884	6323479.474	4579433.401	4917232.37	5632377.219	5124719.08	4739128.176
IPI00784366.1	 	AP2B1	39099	1	2	2078829.262	2103933.568	1457387.613	2381059.954	2196138.903	763517.203	1129305.606	1002315.189	1278408.816	1167863.701
IPI00025394.1	 	DDC	39099	9	13	286916844.034	298022200.173	275015218.801	379478391.663	326255939.662	115629747.417	117115332.091	133582586.649	124405936.028	111405995.002
IPI00418313.3	 	ILF3	39099	27	60	989935737.754	1012670673.29	1030352874.56	1261921478.48	1050982925.36	389726686.463	372994567.247	422849634.357	408949634.424	347296757.705
IPI00016708.2	 	AMD1	39099	2	2	14313245.724	13787167.869	14528496.29	15356358.617	19439517.829	11122269.653	9982457.682	10908238.832	11167746.626	11072758.393
IPI00742988.2	 	C14ORF80	39099	2	2	53193276.607	60463261.256	58702100.715	64323243.362	59482300.391	54649392.457	53039285.005	67291668.894	61670691.764	52500584.863
IPI00455329.1	 	PLXNB1	39099	3	4	43487863.638	44409627.497	41552327.824	55716533.413	49919325.95	35507835.546	37655793.142	42831240.06	48650899.404	33567837.489
IPI00298520.3	 	ARCN1	39099	3	3	8703324.422	7753587.719	8170041.759	8278750.323	13492731.006	4390847.79	5368371.722	5465667.805	3824091.33	5924513.758
IPI00641743.2	 	HCFC1	39099	8	11	56878864.397	69601428.947	72643603.943	83986333.405	75924441.288	38491577.432	39944686.351	43530202.564	46869177.188	34898895.67
IPI00003802.2	 	MAN2A1	39099	11	14	112152488.417	137980604.251	157165718.69	194401591.825	168535254.201	83759462.625	83186869.713	94951931.075	86354339.644	83269883.301
IPI00005978.8	 	SFRS2	39099	9	42	428320065.071	444806973.653	345273201.091	463930972.284	529005452.569	418104153.936	415040249.11	455976280.61	502861615.574	381960849.317
IPI00152342.3	 	C18ORF32	39099	2	3	62164535.728	70479927.801	75198718.225	80372803.225	70708429.633	65851138.368	65824062.158	76795756.537	88522284.86	67968998.483
IPI00478648.3	 	MUSTN1	39099	1	1	887744.434	1434046.832	1717025.375	1932508.534	1909822.053	1196322.14	1336355.462	1167284.527	1175326.883	1186548.335
IPI00019399.1	 	SAA4	39099	2	2	18587119.228	20634559.411	23067178.373	20878416.769	24700622.529	16538042.105	16076788.689	18701363.413	18457090.497	16055104.152
IPI00472754.2	 	KIAA0319L	39099	10	17	134910334.928	154570051.622	181085954.059	221516968.686	203991181.108	151545663.442	141172055.552	173762867.05	153939387.603	147231754.102
IPI00647650.3	 	EIF3H	39099	1	2	23759049.631	23942990.455	25913303.256	23838257.868	34037032.083	14900704.423	14420905.897	18416238.172	13365086.536	16846419.212
IPI00298067.4	 	PDZK1	39099	4	4	23394650.59	26211872.071	29498650.538	31713908.907	35100062.531	25731119.369	25784297.037	31259196.9	25809182.854	25213732.219
IPI00478596.2	 	NLE1	39099	2	3	45844670.093	49882443.037	55325714.56	57608794.835	57727857.166	37647834.005	38613494.356	43630131.256	43745007.009	36722032.276
IPI00240812.6	 	PDS5B	39099	1	1	3490394.696	4750309.499	4831831.849	6096466.255	5472742.136	3482975.848	3709684.468	4658861.045	4624571.969	4017393.152
IPI00031526.3	 	C19ORF43	39099	9	23	460462539.581	535302317.035	515217591.752	615240619.71	595360336.806	430994457.956	490195586.774	563267355.961	584011106.628	463504222.895
IPI00784224.1	 	ZFR	39099	1	1	5878123.711	6097818.408	5660387.079	6960109.81	7527363.45	1973769.893	2010563.124	2044131.945	2676523.036	1535109.313
IPI00015836.1	 	APPL1	39099	1	1	6131513.114	6383506.035	8464938.071	8865656.301	10331328.066	5713684.075	5580667.289	6745911.895	6366424.726	6323926.173
IPI00003918.6	 	RPL4	39099	3	3	33237687.663	49883359.865	48815830.172	44523211.058	42357701.776	27043090.944	34888954.662	43169868.761	36669789.376	37462442.004
IPI00219221.3	 	LGALS7	39099	2	2	21126362.673	35983447.921	18540608.856	30249306.696	26881738.348	9692443.527	9731318.133	10031550.135	11756854.442	10264196.798
IPI00292880.5	IPI00300501.4	E2F4	39099	1	1	1654780.356	1786258.17	1775999.677	2975488.989	2209349.051	1737916.646	1390665.618	1396095.41	1300183.258	1659585.155
IPI00020567.2	 	ARHGAP1	39099	3	4	43387044.292	39144904.329	41022815.67	45515977.388	71530686.678	23403446.978	19670359.7	26536333.764	20740291.242	34603692.242
IPI00295851.4	 	COPB1	39099	3	3	14700112.382	15610659.455	17334749.135	20380814.774	24348327.413	9449102.032	8731766.037	12606193.802	9589785.032	13243161.576
IPI00027626.3	 	CCT6A	39099	26	61	692193331.091	723306853.063	764798133.922	911230691.003	953412391.812	553402752.715	548272512.631	631930155.758	671103297.564	606781428.462
IPI00001757.1	 	RBM8A	39099	6	13	81153890.817	93578267.874	75285233.218	99040105.996	97932955.813	63463875.684	66934255.186	70503275.953	80051276.656	53566317.286
IPI00021187.4	 	RUVBL1	39099	14	24	276528779.057	229142579.212	207743595.099	382104134.684	343908905.718	137510132.988	94141719.975	107778862.292	142056143.866	150479057.063
IPI00910194.1	 	NUP153	39099	11	12	101189683.76	122670873.786	124853695.784	150598647.253	130343721.233	88811303.527	94615420.531	101392036.276	118750803.565	86591047.971
IPI00056478.1	 	IGSF8	39099	4	4	43559680.299	40382575.95	40816108.953	54101935.985	52240680.998	38325832.851	38843785.489	49755480.627	42751361.025	40015702.798
IPI00412229.2	 	BOLA3	39099	2	3	68484345.211	79420411.679	74374430.984	86277006.175	80064907.463	52493414.594	56511049.932	63949108.974	63040664.682	49216011.183
IPI00465308.3	 	PIGS	39099	3	3	16659464.39	15548219.455	16721926.892	17489368.542	22565612.073	10420874.283	10974970.428	13793911.415	10469649.595	12348060.661
IPI00011107.2	 	IDH2	39099	3	3	14883570.043	16222601.637	14720757.805	21329033.921	18215654.404	8982380.572	8701982.65	10379587.56	12037115.819	8474573.339
IPI00290085.2	 	CDH2	39099	9	16	159715030.494	185996293.304	175812259.422	216145226.203	237286181.329	179324728.677	190372857.903	215607269.97	203474505.833	167822714.93
IPI00009852.1	 	ATP6V0A4	39099	1	1	1529993.798	1736101.48	1154315.981	1388943.463	1831264.618	1229271.849	1234678.2	1700581.822	716855.982	1848829.562
IPI00386803.4	 	LASP1	39099	15	89	1052637898.95	1165147864.05	1099839381.06	1343122532.61	1259723917.92	1000721767.63	1043633148.94	1173002989.45	1229176065.8	932889748.068
IPI00795107.1	 	TATDN1	39099	10	19	204144387.869	236256842.728	226382512.057	280284514.691	258239817.939	206420924.485	203362794.276	249306047.295	248162381.05	203090437.819
IPI00028635.4	 	RPN2	39099	10	19	234323729.856	223369396.399	240584417.733	208299742.629	303087131.947	145671745.881	160490992.553	231495010.206	111406627.388	222078397.987
IPI00167364.6	 	MFSD5	39099	3	3	36917001.526	32503601.637	23528907.439	33944971.527	43016130.885	21702072.2	21098473.794	23220729.345	26410868.842	19726850.622
IPI00179589.4	 	LUZP6	39099	1	1	19791729.095	21998127.283	18036904.576	26173821.38	24422788.401	15885204.345	18747354.802	21773141.277	17620717.193	18439598.279
IPI00409590.1	 	LMO7	39099	10	11	97394271.701	120056276.003	127234076.334	115463866.976	129719427.764	101499265.059	109392566.529	135082208.486	107112446.158	105906032.33
