representative	samesetproteins	clustername	msexperiment_id	qupm	qusm	sumionarea_protein_126	sumionarea_protein_127L	sumionarea_protein_127H	sumionarea_protein_128L	sumionarea_protein_128H	sumionarea_protein_129L	sumionarea_protein_129H	sumionarea_protein_130L	sumionarea_protein_130H	sumionarea_protein_131L
IPI00006579.1	 	COX4I1	39108	10	43	2625667403.28	2602724350.66	2995704987.47	1599503896.4	3746783627.7	2470813426.78	2270130747	3015430230.89	1146162164.86	3344608370.88
IPI00298547.3	 	DJ-1	39108	11	34	2458743053.39	2422478373.53	2574994770.01	2481956809.35	2960625671.62	2047727234.96	2418958780.1	2488927756.48	2282300970.55	2787280189.29
IPI00184311.4	 	ENPP1	39108	18	30	2119139887.79	2025066789.37	1941839633.21	1950944658.97	2118053368.58	1870676620.39	1748274125.69	1968456014.28	1636078600.42	1725649936.09
IPI00793673.1	 	ALDH1L1	39108	12	15	1537000300.62	1607027730.33	1253914913.77	1735338917.3	1673472461.61	652267374.759	681778920.413	699001885.98	720990886.287	777747125.488
IPI00376888.9	 	PDE4DIP	39108	5	6	175005504.637	179838510.974	149359551.323	150683964.892	204268994.671	97721541.432	83554551.838	104456805.086	78243028.032	95374401.556
IPI00003482.1	 	DECR1	39108	15	29	2253577541.9	2169444667.89	2171352220.3	2244356976.64	2362224641.21	1876231797.91	1874467858.84	2014014890.12	1886714743.1	2027185374.49
IPI00433284.2	 	GLCE	39108	4	4	141452279.8	140625555.4	133342667.333	134538426.513	158029431.328	116349742.807	113209015.332	122086247.409	104566247.99	131225295.402
IPI00100748.4	 	HSPBP1	39108	9	16	642927699.124	649292813.404	588245676.437	658322258.96	698486876.134	465121448.665	460000754.707	483168453.162	466021787.675	498171441.601
IPI00007941.4	 	HEXIM1	39108	8	16	634930725.458	608663753.064	620288260.344	620488786.516	689425472.252	541988800.836	578665390.689	616238974.913	479927515.317	646531594.761
IPI00099550.1	 	UBQLN1	39108	3	19	705631847.587	701770355.589	566166699.358	690537637.202	735047896.032	595216718.089	629265172.604	623531081.066	612623955.625	588354494.066
IPI00465132.4	 	COPE	39108	15	29	1812575291.25	1906988017.5	1336987557.07	1769713292.05	1875586711.52	1423137430.21	1275885700.44	1358462946.81	1221261851.38	1252167239.88
IPI00099179.1	 	SUFU	39108	2	2	30077476.996	32837181.531	28420109.312	33614342.366	36469759.519	27046948.431	26017312.914	26531293.689	24490920.593	27422447.937
IPI00760846.1	 	MYO18A	39108	24	24	1801938799.37	2083642876.88	1599169072.2	1770732833.73	2460110438.68	942942877.9	916373719.86	1067425310.98	786403351.809	1032334359.9
IPI00022790.2	 	MFAP1	39108	5	9	469323772.066	457426324.138	522011289.722	453295306.674	653328291.061	605053460.918	685662129.869	768954535.4	554677652.609	841595170.347
IPI00479545.9	 	JMJD1A	39108	20	22	1186548256.73	1167843325.66	1119229848.23	1310211038.33	1345789809.12	608271578.106	614912479.583	687653571.312	721233492.173	634765950.658
IPI00022937.4	 	F5	39108	3	3	120928415.788	122825213.208	101142481.702	122331463.751	143146722.572	95815256.863	87521853.85	110552427.872	77013022.381	102428077.287
IPI00043490.3	 	CMTM3	39108	3	4	158946169.946	140724150.224	158929787.521	138765238.695	167303478.611	133914206.385	131979857.355	128483730.434	119144672.886	144641880.958
IPI00289086.3	 	C20ORF112	39108	3	3	106377134.549	110886122.207	101791004.65	122760345.537	117740965.344	84386499.804	86147266.554	97632837.345	84891830.224	94849248.332
IPI00015905.1	 	EXOSC2	39108	7	12	807181727.933	813586238.573	778030621.133	798573948.92	918980348.722	810243847.95	770385402.543	868401474.807	705700155.021	860276845.712
IPI00020513.2	 	ZYX	39108	9	17	933410573.49	897810503.795	783216399.886	747479421.251	992213807.343	775577462.258	762207705.554	752635878.959	647383816.79	762618806.272
IPI00015104.1	IPI00413006.1	CKS1B	39108	2	5	312551775.664	224575214.822	301619975.354	213593784.877	390444660.042	216503642.259	169992239.611	162577894.214	136673089.36	175183442.054
IPI00797126.1	 	NACA	39108	4	14	1924830974.77	1825920632.45	2279730675.5	1413150451.27	2519997044.85	1768027423.43	1905130174.13	2176094525.79	1209828787.62	2327252209.96
IPI00291792.2	 	ITGB2	39108	6	7	210941008.391	220788975.209	176544263.758	211435247.793	218569041.749	169789329.33	163146176.155	168342520.199	155887773.217	169557207.662
IPI00643141.1	 	DVL3	39108	1	1	78986616.031	77306654.95	58555079.527	64818011.144	87287603.69	38165847.496	35848619.382	37811820.715	31132867.006	32827097.245
IPI00013404.1	 	SMAD4	39108	9	17	785765042.225	787941975.105	809723102.901	727942905.911	895668456.982	621338036.717	644414080.918	668032191.347	574467006.327	709359580.541
IPI00719053.1	 	TRIM71	39108	6	9	320190613.715	320608059.869	295185606.207	281077031.432	441760043.422	168119062.141	162603792.123	182902635.738	115006828.937	183132098.3
IPI00164934.3	 	TGFBR2	39108	7	7	494060235.989	463523784.079	422915867.879	497993402.25	564425150.805	379484078.681	292546222.532	345748229.158	249033238.553	355114191.017
IPI00007242.1	 	LGALS2	39108	4	6	230476506.356	221085766.524	223981935.177	234141052.234	252097248.928	130766998.114	139492036.877	146395775.722	118236991.186	146782933.884
IPI00428100.2	 	SELK	39108	2	3	80938979.247	70607938.404	73639277.93	78530507.196	90052153.861	60359370.354	69896800.364	72633655.032	61013723.859	67348514.305
IPI00889514.1	 	HEATR7A	39108	6	6	161037619.029	172451607.598	139529526.991	165217623.169	185852018.087	121632082.755	118043781.939	137400285.128	121342527.27	120909728.681
IPI00024282.1	 	RAB8B	39108	3	4	163749682.185	168923317.182	144811791.118	167032236.279	183088580.597	145757729.306	142586383.655	153446768.368	152630152.539	155984846.089
IPI00788618.1	 	TMEM45A	39108	1	1	17620973.692	17783912.938	12217694.132	18557412.408	17918913.382	14214934.047	16748209.641	14662289.548	16913101.89	12148915.332
IPI00855916.1	 	TTR	39108	2	2	195908938.776	173323585.91	182233100.653	203185888.922	187967412.055	162680824.783	176754043.827	181697222.6	163526990.327	182855653.057
IPI00007118.1	 	SERPINE1	39108	1	1	22946141.682	19729452.051	20916759.752	17923342.309	27405861.788	18619416.902	16643143.475	23602214.771	13045364.146	21829309.787
IPI00409761.1	 	CHKA	39108	6	10	518688303.418	491758273.431	508700548.467	526840620.042	581243950.975	432160874.852	427524784.47	446559546.431	435458097.55	483890331.397
IPI00830136.1	 	C1ORF31	39108	1	2	330052960.638	326394231.859	311402424.16	344963786.175	324272131.545	270583851.242	372023099.848	311471178.383	278872450.38	292639846.484
IPI00220299.1	 	FLAD1	39108	8	9	363397078.618	355314258.746	365799176.351	355760315.989	417077100.668	256121462.726	245290315.54	265928668.265	230541797.575	283727001.919
IPI00296337.2	 	PRKDC	39108	139	312	19781103123.9	19745843959.7	14979200373.6	19429473361.5	20222621255.7	13361572938	12045418030.9	14099987881.9	11281303891.5	12235969010.5
IPI00513833.2	 	TMEM9	39108	4	5	152198064.608	150157984.986	123466488.469	150637489.954	164970863.068	117900424.228	117651082.132	129006110.417	113472866.459	124458320.096
IPI00288947.3	 	GNAQ	39108	4	6	610850535.26	570549376.814	602376913.436	596216491.729	661299560.395	513081942.01	541572082.702	583083395.755	514209237.302	563533274.973
IPI00060107.3	IPI00646310.1	CHCHD1	39108	2	3	76670937.607	84762591.371	61275430.262	76121304.907	85215180.73	79179587.56	57251443.07	68384498.218	49478885.592	69083090.802
IPI00027415.2	 	DHX36	39108	12	18	903736197.558	898862569.045	858333667.09	863004399.838	1053175894.84	684047814.126	674915339.628	790754924.861	621737818.704	775106007.912
IPI00017262.1	 	CA5A	39108	2	2	331997792.332	308318530.151	342988777.394	341927800.58	358034959.432	202829180.269	199095869.881	213071267.971	208684504.427	237922835.353
IPI00032827.1	 	SF3B14	39108	6	11	851775644.764	851228225.061	852484595.927	871099297.495	1000519336.2	771925579.475	644127989.289	793760787.793	638293936.294	752034874.073
IPI00003369.1	 	LIMD1	39108	5	5	422328331.383	409769041.354	458654356.96	352776975.724	505325843.47	299665305.708	305813158.927	384959665.732	288518904.841	370375647.778
IPI00791509.1	 	NEDD1	39108	4	4	270685950.78	264636083.94	244266420.14	252874966.956	305131768.423	215633325.194	223608615.139	241907528.336	208581932.739	239270870.555
IPI00300567.1	 	DCI	39108	6	14	889925970.591	871523230.06	896338078.984	893204331.154	946965258.494	706349373.855	703407135.675	752054664.719	744170229.769	789948483.394
IPI00604449.2	 	C7ORF42	39108	2	2	97014498.116	96743061.845	71172163.864	86484838.51	92099310.942	69607217.272	69653070.126	71158739.701	75771298.082	62262366.356
IPI00218466.7	 	SEC61A1	39108	6	17	1886919705.51	1864615040.51	1651757076.97	1499166528.38	1977536175.17	1525385374.16	1509798545.54	1557724941.68	1213885478.96	1432273723.86
IPI00000203.1	 	LRP6	39108	4	5	217073010.305	216035963.329	196499866.694	210579167.423	248201281.79	168926160.974	167224511.289	188682514.118	156641913.603	178290061.544
IPI00006937.2	 	UBE2J1	39108	4	4	98811969.552	103174456.397	109861864.767	96681956.273	121115237.04	78940264.52	80414101.861	85764713.622	69199934.899	101912537.822
IPI00216730.3	 	HIST2H2AB	39108	1	1	18105495.015	20671579.335	12664523.203	18739314.859	11685471.817	19249445.26	17415397.73	12309421.151	22746403.452	8259892.084
IPI00792810.1	 	ARHGAP27	39108	4	5	221679751.689	219937584.402	217616467.985	214092982.808	255006558.933	162130228.708	164238191.572	179670442.212	145456871.628	180357543.619
IPI00025346.3	 	PEX14	39108	4	8	247174070.125	256000860.669	226206436.042	269706413.201	273897783.159	191375466.278	200751240.421	222361737.026	182256314.25	202901694.413
IPI00219538.3	 	POLB	39108	5	6	351023651.389	346678326.723	304812607.166	335411864.019	348623758.113	96768990.352	88875019.304	89507297.799	82971228.24	96167285.972
IPI00006025.1	 	SART3	39108	27	40	2180640221.96	2210064494.66	1960298088.32	2096870523.79	2413577210.38	1356471719.56	1285706095.17	1558152910.25	1143419612.24	1318223165.71
IPI00005613.3	 	U2AF1	39108	7	14	1356865237.83	1151088762.14	1223410031.97	1042396703.07	1634632030.54	744223243.079	625020597.948	726214498.239	500498519.256	780066695.921
IPI00007811.1	 	CDK4	39108	3	4	127211913.823	132767993.681	115256529.265	154881021.978	154993317.004	96741216.119	100467857.095	116172096.892	99145405.576	119635466.695
IPI00289396.5	 	PHYHIPL	39108	17	41	2145893641.13	2039982201.88	2127657957.7	2141486264.86	2519130557.81	1799497569.39	1861678189.9	2050151361.73	1838078554.1	2114430714.75
IPI00072377.1	 	SET	39108	12	55	5641077387.93	4992345099.46	5681739298.89	5353966709.66	6546929483.44	4934493106.54	5093790572.55	5460260390.52	4305783096.56	5785111524.34
IPI00374563.3	 	AGRN	39108	20	24	1166200369	1226464046.94	896625207.054	1297783770.4	1226746227.64	979149791.318	895430988.254	1100057687.88	921680982.731	886787828.298
IPI00030320.4	 	DDX6	39108	20	39	3505939914.39	3448906632.25	3629098321.98	3646714438.75	4092602493.98	2815020001.99	2837590193.9	2998016636.54	2872388718.92	3189914442.68
IPI00852851.1	 	TRABD	39108	5	8	472612656.681	451458630.852	458923519.174	455677295.118	538123217.869	365345419.097	368484038.315	413262505.578	361603516.902	423239730.245
IPI00007277.2	 	LRRFIP2	39108	6	6	194837049.624	167734674.501	156772123.589	164918804.799	218147659.97	139239307.932	141715033.03	161162967.478	139984033.278	157772131.271
IPI00061623.1	 	SGTB	39108	4	4	594988507.31	574870248.674	535085967.653	569716714.297	674503667.444	506726278.397	543058640.101	542040688.752	481605656.666	556629996.782
IPI00016665.4	 	TMCO3	39108	3	4	252491599.402	272113213.33	234856526.714	234192387.952	271998934.655	232664067.865	187230138.517	220056331.512	142083158.607	223318864.554
IPI00745485.2	 	RIN3	39108	3	4	57904076.517	61161500.928	59533743.149	56291359.275	68822763.506	25638896.485	26658310.642	30482729.604	27309399.7	30278517.825
IPI00014978.3	 	PPP2R5A	39108	5	6	385523139.216	369015878.271	363204401.03	388229395.57	438708319.499	207430577.9	192196374.803	215422857.837	212950606.445	230617701.575
IPI00014367.4	 	NSMCE4A	39108	6	6	274235015.513	275602723.655	250809386.811	262562149.492	303631152.325	205530983.471	201965583.102	214881313.815	173283200.217	209409372.562
IPI00396218.2	 	SCYL2	39108	11	15	1000592070.66	1006587958.28	992856821.577	977967824.838	1172466678.76	815083614.905	855540779.173	913310693.868	759359837.399	901401487.561
IPI00001710.3	 	C11ORF2	39108	7	7	385049121.782	382925388.371	351053073.867	354001954.743	435366940.757	202937065.155	210597742.734	220325178.04	185465191.622	216399854.006
IPI00291893.4	 	DCUN1D1	39108	6	10	782139167.812	717707973.622	813389923.471	767825092.104	960747995.23	620411202.425	689412350.973	775234869.737	647536775.217	823216917.886
IPI00168388.1	 	SRP68	39108	18	26	2180272252.23	2043174355.65	1829495440.29	2066163734.73	2668042748.35	730313580.329	652891216.436	762625295.202	612664953.498	829431321.294
IPI00164061.2	 	CNOT6L	39108	3	4	249813475.462	257411004.192	260335832.487	283569926.484	339541291.839	156198498.836	153824094.41	187210991.657	145879670.855	192204225.018
IPI00893715.1	 	EPCAM	39108	9	16	1077415993.5	999469313.506	1069703835.41	1004458776.52	1277464205.07	835172476.506	1038857768	1108966782.93	1001599169.12	1127910265.1
IPI00145260.3	 	C1ORF69	39108	7	11	678902969.565	657548851.386	674360604.104	675645006.012	763732065.693	562027254.458	573120172.9	584956566.917	548393157.373	636128399.217
IPI00028004.2	 	PSMB3	39108	7	21	1437002169.44	1508137280.18	991143753.444	1384102832.77	1426479508.69	1391704733.52	1158717982.17	1359680116.47	973026391.958	1103886238.75
IPI00028296.1	 	CAMK1	39108	7	12	1064390613.89	978723040.123	1054633906.68	1031550809.56	1183882507.2	814885568.181	854798382.104	858587826.069	772197638.532	921285217.064
IPI00007148.1	 	LYRM2	39108	4	6	157944735.718	168720356.824	164550442.209	174822639.112	183136063.668	153568682.327	177955406.296	164581958.071	172422863.218	182259783.568
IPI00376221.2	 	EPB41L5	39108	9	11	1025714377.47	1050464997.48	994062061.044	1156385507.26	1206163824.35	731963252.18	686097418.689	738754503.094	659769894.135	771750374.568
IPI00910782.1	 	MTFR1	39108	4	4	235929732.922	250846647.112	207097227.456	254872244.184	273321585.872	190046678.844	174503764.196	180402096.549	190234479.806	180612709.479
IPI00299719.1	 	TCIRG1	39108	5	7	114833416.276	118022660.818	103112395.644	105022813.082	146169312.477	106325858.232	95034592.702	123758843.021	72487378.711	114894820.153
IPI00020131.1	 	SOS1	39108	11	11	558412038.762	579504975.597	484924064.568	547952943.386	638753111.688	209530541.448	208091228.391	218809112.838	214757877.817	226122084.35
IPI00303214.5	 	TYSND1	39108	2	2	121816835.127	119911395.605	122643292.61	120278760.474	141483634.849	104580066.81	104931230.266	109718386.274	93893688.964	123908927.07
IPI00748151.2	 	C2ORF30	39108	13	22	1077226651.82	1075689419.74	1006795213.78	1067762868.04	1244858375.1	957090933.645	900139787.505	1047737729.81	840661721.343	1030008391.31
IPI00337460.3	 	KLC1	39108	15	23	2174056970.1	2134100347.57	2063350377.36	2158256158.47	2477885642.27	1841345881.86	1720299988.63	1921752159.97	1556252610.68	1901870410.33
IPI00291570.9	 	CASP2	39108	1	2	103101697.518	92149600.38	108265504.431	93921246.163	121040931.46	65679828.009	64853510.057	76507872.7	58082423.052	84184901.833
IPI00306708.4	 	PBK	39108	5	7	196373580.586	189235748.253	207644844.874	166883345.491	252089357.563	91679265.396	82621651.125	90108905.46	72961265.108	102602491.385
IPI00329685.10	 	ARSA	39108	2	2	115592350.31	106011579.2	101647962.333	107629349.687	123290131.565	101407184.676	103485119.133	107279708.437	95581407.245	112648831.397
IPI00549516.3	 	TOE1	39108	4	6	88681138.273	90964510.994	79451297.569	83801038.081	116331436.062	79895890.343	70229200.082	88429958.562	57688772.436	94778676.363
IPI00007404.1	 	ATG7	39108	9	9	777421942.739	745908924.242	784926380.901	798380408.851	949389532.278	591514364.914	635561320.883	716084334.23	615239594.898	726210927.048
IPI00394758.1	 	ALDH3A2	39108	11	21	1624717314.34	1439117755.38	1332380397.68	1481831773.91	1678525022.32	1037124395.54	850209784.597	942114358.582	771658811.523	961243101.947
IPI00001159.10	 	GCN1L1	39108	19	20	941413035.333	1091604043.58	786905593.201	1070800339.42	1463728051.94	460181724.788	425850188.025	523806473.374	389901767.176	514711647.437
IPI00643591.5	 	AP1G1	39108	20	32	1844234557.64	1882905835.16	1866504716.3	1754339408.84	2299509128.26	1023303014.02	1050126517.11	1217920719.04	916410503.509	1217954426.88
IPI00005792.2	 	PABPN1	39108	5	8	646444292.091	696771828.22	549660655.329	628139884.53	692062520.224	440837684.766	426139749.061	472969491.183	353898514.13	390641597.139
IPI00007797.3	 	FABP5	39108	12	36	2894236189.93	2932222983.68	2744412583.52	2822112568.22	3190321192.91	2493021029.82	2517213411.93	2514505579.99	2427911944.39	2749440952.6
IPI00396527.4	 	KLRAQ1	39108	14	14	1380323543.87	1346583965.12	1344383713.78	1321127951.58	1602414996.55	713085500.599	631933736.033	730067888.009	505104617.593	737091512.644
IPI00016853.3	 	TMEM184B	39108	2	2	50437697.51	50451334.425	37317578.28	48563307.196	59558631.832	37602690.901	42382285.368	42477862.457	43101595.298	37031164.521
IPI00220342.5	 	DDAH1	39108	8	17	1155061228.82	1155548060.03	1163106756.56	1242280340.5	1357023095.6	999590413.779	1084184423.94	1140600181.6	1067917252.69	1207085041.62
IPI00885055.1	 	KIDINS220	39108	6	6	205248725.287	236025638.909	217525751.33	158095069.393	338492250.567	203739771.487	195275270.083	287420279.651	107143694.986	260443490.248
IPI00386803.4	 	LASP1	39108	16	63	3048469134.37	2931669700.89	2827985623.48	2803060547.85	3415529312.64	2527707032.86	2709780179.86	2803967074.06	2489359113.34	2909142142.39
IPI00604786.2	 	ZFP36L2	39108	6	9	375352163.996	351558130.039	369204405.21	368898919.43	434017549.915	241900034.452	223527940.155	251938373.82	213277052.955	279214702.953
IPI00010414.4	 	PDLIM1	39108	17	41	3260512265.95	3230303095.68	3326916895.09	3246045931.35	3908792344.2	2777471186.8	2896868343.61	3206032012.74	2619287605.35	3366950038.62
IPI00013468.1	 	BUB3	39108	12	32	2370941782.46	2284721602.14	2263750428.07	2094249784.58	3004045851.97	1840582055.1	2169057045.47	2448596736.74	1836673509.69	2676436760.61
IPI00024387.1	 	FOXA1	39108	2	2	131488599.705	125015475.001	138514832.886	121606519.891	131878247.611	64416637.32	62211773.786	69802513.733	61598902.228	66662124.348
IPI00022164.3	 	ARHGEF12	39108	5	5	185511448.721	197275155.484	155589893.543	171383530.854	226920257.456	117391251.198	105253686.449	120345821.016	95456965.784	117483009.225
IPI00873875.1	 	SH3KBP1	39108	6	7	434865694.785	426769399.145	440233219.008	423788636.358	535893248.308	361260083.637	333525013.966	381337829.063	307896136.916	407523041.807
IPI00784161.1	 	SUPT6H	39108	16	19	1510716993.07	1685902782.44	1466865968.87	1603493479.06	1892300221.14	736787500.056	655062951.207	790648411.736	626641194.751	726280804.192
IPI00798193.1	 	SNX24	39108	2	2	53089209.685	58455030.84	49961040.509	62049994.551	64460329.162	38033489.545	35182220.891	35757528.085	30164235.57	37169112.831
IPI00013749.3	 	PRKCZ	39108	2	2	97856396.312	87471896.189	94397624.363	93694195.728	111107717.588	81495712.185	74559815.669	84727974.813	70112823.128	90862854.457
IPI00914048.1	 	C11ORF68	39108	6	8	330000149.167	303882269.593	351373079.481	354649908.01	395859763.677	303023964.625	301850310.815	338584969.348	298249975.866	361409019.902
IPI00006504.3	 	EIF2B3	39108	13	15	1112894733.38	1101724487.56	950476195.633	1008274638.07	1165050415.36	916304953.041	700810374.584	750507427.975	584318183.826	758499793.548
IPI00156979.1	 	ATG4C	39108	2	2	82481844.323	84521971.487	70903072.564	75999560.324	92726917.974	54168223.098	55867418.54	58546754.507	49680093.794	53619303.057
IPI00015799.2	 	DGAT1	39108	5	9	328022137.704	319564002.229	331989701.953	351225104.241	375374274.679	290892385.073	310577820.26	336173095.614	319885534.821	323785997.018
IPI00003918.6	 	RPL4	39108	9	13	649475859.026	724457377.81	645269137.189	554184006.832	981735826.21	639869342.73	555288813.923	782881027.354	395994279.91	836493571.697
IPI00024623.3	 	ACADSB	39108	18	59	4833174697.19	4976531151.31	4186405250.75	4829298860.26	5117115986.12	4055349615.9	4331797115.41	4568951391.71	4284769605.03	4232393181.3
IPI00745105.1	 	C16ORF13	39108	3	4	234489638.314	221035807.287	211846951.331	219268088.101	258637177.57	160609231.402	171275399.712	168056040.585	171853024.454	181030470.816
IPI00413293.6	 	TOR1A	39108	3	4	387465806.275	370526852.244	346964613.132	351873725.804	409286834.955	307402091.715	277065384.149	308719206.334	220111943.849	283175136.094
IPI00027232.3	 	IGF1R	39108	4	4	85389473.681	82442645.338	74925351.33	84971235.688	88932358.427	53064539.509	49022256.895	61003070.452	49460526.143	52186959.45
IPI00215952.4	 	ENTPD5	39108	8	15	672920881.68	672973850.949	648704802.76	675881985.476	754017651.444	594303828.088	542453047.241	583633896.644	535772101.829	615506625.244
IPI00059964.3	 	APH1A	39108	1	1	99029652.977	95525144.409	94429903.075	100862004.322	114598011	78313230.491	90171803.141	98279081.297	87002690.268	98605874.834
IPI00032140.4	 	SERPINH1	39108	25	106	3834027704.89	3825265701.96	3537448530.79	3678392826.41	4296180240.1	3117543223.32	3295787734.72	3594909614.16	3006498745.11	3515853418.78
IPI00893818.1	 	TTYH1	39108	3	3	145910291.36	140670650.556	116034950.762	128878132.766	151982185.505	104888940.638	111924239.566	108638272.404	106490191.825	100134780.219
IPI00793201.1	 	SCYE1	39108	7	9	2093228246.29	2122422317.13	1461151111.03	1945436524.61	2392795327.61	626369610.2	557196734.925	628553250.311	467163132.266	639604192.322
IPI00016568.1	 	AK3L1	39108	10	29	1554686237.31	1509610709.25	1535666347.89	1515955871.54	1673145380.86	1160631400.93	1181320131.51	1216542364.61	1083472624.52	1264889633.37
IPI00550380.3	 	TMEM160	39108	1	1	37679205.621	37933668.878	34023063.18	41302615.563	41913796.663	32828364.057	28127167.758	34867606.006	24946904.117	36883286.355
IPI00030397.2	 	BNIP1	39108	5	5	363816293.807	363306214.175	331167965.151	355543137.857	412379220.536	286913483.414	282578165.384	308879630.058	252055523.101	286991447.742
IPI00453476.2	 	PGAM1	39108	16	109	9934013264	9630470636.2	9747614466.9	9981600249.95	11223229420.6	8791935222.09	8552148418.14	9505562716.87	8575683839.93	9974763626.65
IPI00914871.1	 	SERPINE2	39108	1	1	50251402.644	48258813.825	52311473.457	40972859.587	55517901.187	43910131.189	39997848.761	49214054.026	32238050.341	44385951.821
IPI00022865.1	 	CCNA2	39108	5	11	325136716.613	294332910.2	338749138.664	298550520.132	394105730.114	268161027.777	270993898.623	308434959.777	238406938.858	344965503.472
IPI00063729.4	 	THOC3	39108	6	7	497888903.194	444523787.333	493727570.494	448373520.281	572189140.042	391713793.044	370407852.549	382881036.768	339040456.454	425149877.403
IPI00011032.4	 	TBC1D22A	39108	7	11	292515211.212	265693201.36	251208977.746	274501548.478	319571524.25	213031809.203	229378882.409	232350419.376	227056169.502	229123882.879
IPI00032830.2	 	REXO2	39108	6	8	789476085.597	716459025.513	876231095.498	723367642.054	957786530.05	724225732.713	735416418.955	814264869.683	703779285.976	990882651.736
IPI00101734.5	 	FAM105B	39108	6	9	485406829.393	470944545.302	519697642.099	474999598.829	572976113.23	271697032.837	297547878.112	310207580.698	286535763.752	345399744.198
IPI00300504.5	 	UPF2	39108	11	11	660802529.568	681457202.211	607741029.047	692065532.257	822597916.504	289771393.224	252522990.604	290429062.361	244893695.174	290623370.317
IPI00171459.3	 	HSDL1	39108	8	15	875455978.502	887882049.545	854536102.03	890927124.699	973094069.318	784466845.679	766077241.823	771845846.02	773140063.844	832484478.316
IPI00026942.5	 	ERLIN2	39108	7	11	1291519836.67	1337683717.8	1105134921.13	493856542.32	1918058407.87	1199148036.03	970140939.254	1670434932.8	256504986.276	1223473286.21
IPI00465310.2	 	SLC30A5	39108	1	1	112847553.16	129444115.338	128908818.584	100023852.906	170859284.095	103659852.99	100262012.488	130678088.9	62692375.667	142618116.511
IPI00909366.1	 	MYL6B	39108	2	3	256939403.396	239256900.723	244892243.001	252342480.373	287711029.03	167590548.051	156134204.062	167270362.03	148121046.294	203164045.501
IPI00018726.3	 	KLHL11	39108	4	5	572643531.656	535690189.37	591341444.006	552154703.13	686989623.161	414398268.094	394067618.418	452898287.696	341718880.822	481333611.335
IPI00008726.3	 	IREB2	39108	15	19	1204010776.79	1191902662	1157020538.52	1208547722.98	1353661360.5	648505398.399	645471453.115	694681439.5	629425762.743	710006272.927
IPI00645739.1	 	FUK	39108	5	5	210353647.313	217021557.419	181818636.627	217009917.19	229537365.62	188547584.527	176390826.076	201201351.694	168202602.362	182855582.711
IPI00455806.4	 	PEG10	39108	1	3	104287423.341	109402099.412	88190452.408	103146617.252	140653120.195	66590453.946	58912202.446	66916141.964	50471222.878	66544523.257
IPI00000581.6	 	OTUB1	39108	11	32	2041632496.5	2053649317.63	1801800243.72	1960466575.89	2187262123.71	1565311141.31	1638315900.94	1604932520.4	1579879771.59	1529910251.56
IPI00909465.1	 	B4DQP1_HUMAN	39108	4	12	511498957.451	522147179.339	483375911.132	306297064.335	692377670.324	500706608.743	471777600.739	608063500.682	232852849.41	574051608.477
IPI00022078.3	 	NDRG1	39108	5	9	1072321827.99	1122468824.5	933166193.218	1260532716.58	1227347610.6	784088383.444	1045618947.73	1148016248.46	1165992747.39	1090950753.19
IPI00449197.1	 	GMPR2	39108	8	17	1158168215.09	1190802693.3	1035906281.74	1165334417.72	1275247056.01	1032792360.68	975519692.829	1095635767.32	920026651.406	1028616319.32
IPI00328571.1	IPI00641177.1,IPI00816771.3	WASH1	39108	3	3	121858310.128	134144801.527	112661906.987	117772708.318	135351591.426	76815803.221	76215208.89	80772202.201	66477243.089	79702171.806
IPI00002535.2	 	FKBP2	39108	4	9	1374934153.58	1358564526.66	1405536797.48	1349692853.49	1518766120.26	1140640686.03	1239374405.69	1287992909.53	1138800218.39	1349457807.37
IPI00218848.5	 	ATP5I	39108	3	14	713962513.153	714538117.429	594719302.756	709424006.976	721391254.778	615142791.373	586982884.368	660392642.107	523501659.245	601327418.922
IPI00455620.3	 	RUFY3	39108	6	6	417453627.331	392320164.738	417649018.809	382575969.829	487344629.141	258041855.539	257504578.272	294045878.148	233112748.316	297023688.157
IPI00219344.4	 	HPCAL1	39108	3	5	479502823.908	471548981.565	414543453.669	459191218.752	475568725.979	411867910.093	473641026.286	443987566.996	387251362.223	403464321.359
IPI00300697.1	 	VPS11	39108	6	8	480011841.742	488331099.646	495820807.615	438963234.302	591883750.571	272534418.282	263027249.776	289013798.747	222683790.793	294842621.671
IPI00477856.3	 	NMT2	39108	2	2	81462292.172	88776074.492	91666535.069	72971754.21	118553666.672	68601673.975	76207325.63	77899384.525	59821702.437	95377812.836
IPI00439194.1	 	MBD3	39108	6	7	430697414.326	449288138.449	396122194.417	453497670.103	572334358.094	215392484.258	246887392.798	276378260.794	240412797.54	258886323.856
IPI00744772.1	 	MRPS17	39108	2	2	77577114.435	89524769.237	61879830.189	75667492.437	93136092.753	64293072.116	49341929.135	66501663.808	39591740.865	57347252.112
IPI00101258.1	 	MRPS24	39108	1	1	83507205.864	85587392.323	71175717.235	81234281.418	100924059.139	74164405.998	53511702.206	71658052.261	54953713.79	70289554.377
IPI00743698.1	 	PTPRA	39108	8	13	865150733.157	852538789.875	821555688.553	868984438.96	998758188.51	672902229.089	660369001.192	765343649.506	648241528.357	694383891.128
IPI00030481.3	 	MED10	39108	3	3	96472219.365	103908205.497	95951366.158	105472084.416	93327495.988	97353997.617	101943922.084	119728926.352	80182483.265	112637974.948
IPI00018783.1	 	ITPA	39108	5	12	599492232.07	556129664.576	589340812.705	588346983.433	653913191.358	488789318.222	495287765.22	540192304.351	473821101.403	562799185.876
