representative	samesetproteins	clustername	msexperiment_id	qupm	qusm	sumionarea_protein_126	sumionarea_protein_127L	sumionarea_protein_127H	sumionarea_protein_128L	sumionarea_protein_128H	sumionarea_protein_129L	sumionarea_protein_129H	sumionarea_protein_130L	sumionarea_protein_130H	sumionarea_protein_131L
IPI00005711.4	 	HDAC6	39110	6	6	163494625.775	137838158.379	123385547.338	117996336.399	125544996.423	123563817.788	98139330.935	70215268.189	89447700.923	65817578.584
IPI00396563.2	 	UBXN1	39110	5	8	107397746.801	112835070.879	106777741.114	100882404.186	160711242.621	85370820.515	77466916.572	78520344.767	72703195.381	80768062.603
IPI00297045.5	 	MKLN1	39110	6	7	75126746.303	55421106.016	69502598.874	46040625.432	82798097.945	53013232.214	48159954.934	52099603.514	47567638.806	55543746.431
IPI00006952.3	 	LACTB2	39110	5	15	258951297.126	268810234.665	260741664.778	258261839.117	316777207.611	215040628.242	225552603.482	231036151.296	235511805.41	241513245.827
IPI00023122.1	 	PDLIM7	39110	4	5	144960099.971	130357055.412	152541712.841	108125125.949	212289917.025	98869008.681	89049935.598	104150091.735	79870253.895	104643763.053
IPI00179694.1	 	KLB	39110	12	14	251166386.385	230824312.128	238737889.507	190056620.658	306040490.729	214317699.835	210882515.99	203699307.24	204822761.847	199817706.924
IPI00453473.6	 	HIST1H4A	39110	10	94	1782584800	3144965375.74	1736586090.28	1746830285.36	825787224.235	1829765054.97	2268299105.84	1302133439.72	1515635995.82	742814001.931
IPI00216136.1	 	KHK	39110	9	13	232687401.994	248844269.738	220805998.573	235657440.709	267764446.904	213532899.999	224260073.728	237855571.231	238666433.765	215699549.94
IPI00023161.1	 	MRPL46	39110	5	6	294360281.221	198235300.447	267009755.869	149594630.538	408807077.079	190535007.017	112510793.043	155052663.825	129031606.958	171673042.262
IPI00010105.1	 	EIF6	39110	8	18	540263795.436	593917151.094	625300717.66	480134745.152	679503712.409	499046643.95	565842751.37	586641623.18	510218055.263	537590551.079
IPI00294536.2	 	STRAP	39110	12	17	620951060.349	629853711.389	622344451.742	575434277.305	731212201.072	543011610.437	550285991.598	582893293.564	535737696.114	590492497.887
IPI00328913.2	 	VPS28	39110	2	2	55086951.196	51901022.714	63748831.364	43845937.227	68936252.807	32724326.125	31283540.137	30869545.363	30277112.301	36219770.644
IPI00216219.3	 	TJP1	39110	16	19	305941901.471	376132733.011	337805823.105	330943183.933	408425598.743	248312991.091	308742946.527	273901273.586	302724772.932	287028070.708
IPI00291972.2	 	RTN4IP1	39110	1	1	22047825.306	19548397.1	17135162.749	20712373.132	21785953.112	9809077.201	9060254.207	8388942.561	9706693.026	7667082.915
IPI00006181.1	 	EIF3D	39110	2	2	13383444.923	11272093.346	9280463.928	10199408.81	17479373.813	8501709.996	6360154.907	5978533.428	7768756.592	7979056.517
IPI00742743.1	 	TP53BP1	39110	9	9	129984431.468	117911699.675	123346237.7	97063977.927	160757769.358	105544480.187	104431485.524	107735053.478	105657149.093	115058948.91
IPI00234793.3	 	KCTD15	39110	6	9	92698551.84	96753602.946	92614322.534	82765916.251	114675553.777	72976915.55	68723021.839	62040433.922	61623395.871	74480867.557
IPI00856115.1	 	REPIN1	39110	11	18	236173447.722	254411083.962	218693736.79	239892006.117	279512859.177	189819846.271	196736911.071	182122646.07	197559502.297	168982606.583
IPI00787355.1	 	FBXW9	39110	5	6	78116224.027	76577030.736	81330890.798	76838773.628	97926891.774	65829418.938	69460819.948	70735232.966	73739168.938	71807364.658
IPI00004358.4	 	PYGB	39110	32	83	1607057509.45	1573964058.43	1372527978.11	1471693464.26	1914771049.51	1096430861.23	1080705507.84	1192262440.74	1096353410.89	1161053481.86
IPI00029863.4	 	SERPINF2	39110	5	6	147061984.619	162057325.907	138412311.788	140867335.584	180218398.822	131918685.036	133483992.662	128733060.485	145584536.573	131984075.358
IPI00074587.8	 	FUSIP1	39110	4	5	64216473.199	61458474.85	57886616.855	56185823.116	93119085.685	45865689.742	43827570.614	49336707.606	45060672.184	53046719.119
IPI00291412.1	 	PPM1F	39110	3	3	31699096.028	34388722.153	23029364.595	31096666.316	37019931.906	18368086.546	18578899.703	16319436.524	19987599.256	14841485.066
IPI00646361.3	 	NUP214	39110	14	15	274527129.324	336637570.479	293797378.664	308393237.55	353575832.702	175827025.291	226159261.816	186865100.561	218490519.26	187400093.775
IPI00234446.2	 	ATF2	39110	6	11	141447149.819	152198490.352	155272060.096	141081008.712	178260398.969	125151885.727	131452539.359	132815521.54	129639582.642	138306898.303
IPI00333559.1	 	TLK1	39110	2	3	59701733.137	49966847.847	55514986.954	50889192.101	78765871.052	36545319.741	31857081.477	34026463.077	31321619.37	34574426.62
IPI00021326.4	 	SHC1	39110	6	7	108256855.102	114259736.858	103721571.497	103751334.397	136141014.522	92998757.672	91761479.129	97793882.177	95269208.702	94601107.621
IPI00639811.2	 	RABEPK	39110	4	6	110966365.226	116898367.653	118753511.409	114240760.969	151401023.143	103747293.986	109011633.662	103940699.842	111829657.545	110458213.975
IPI00001432.1	 	PCDHB2	39110	2	2	11684899.921	11620777.852	13108133.826	9362399.357	15188985.663	9115498.414	8664623.975	8450990.949	8899851.663	8591489.709
IPI00013909.1	 	AIFM2	39110	6	10	204439892.097	212226737.55	214821088.055	194403035.282	274474391.742	193556425.359	186999783.636	206931285.674	198678510.216	211283469.108
IPI00175416.8	 	PLCH1	39110	1	6	95796644.441	94055675.643	105567871.801	86100520.05	137238590.549	83046111.864	76931231.635	81363189.543	68937588.11	76972486.76
IPI00413436.2	 	COX19	39110	1	1	26809728.299	26170133.725	27743473.608	23337027.606	27460812.846	21016097.802	24240451.167	23597558.937	21505723.613	30156343.674
IPI00186782.3	IPI00478033.2	ST6GALNAC6	39110	1	1	4211623.709	3806976.01	3766830.283	2838228.706	5372060.643	3385093.545	2497225.678	3005237.232	2774883.555	2619364.608
IPI00477527.3	 	SLC25A44	39110	4	4	72643653.298	84042655.84	69266079.461	73986362.06	86998056.133	67968817.864	71523144.727	68496387.528	71863708.37	69746911.183
IPI00005162.3	 	ARPC3	39110	6	25	420052357.414	474296822.41	427863809.551	375294251.824	489295675.892	362158779.466	327208212.879	325419621.295	318651481.083	336669421.3
IPI00743879.1	 	KLC4	39110	1	1	13875716.03	13811571.325	13963237.361	12845721.95	21735554.553	11093764.159	11200155.832	10522881.182	10630281.72	15008304.721
IPI00291398.2	 	TIA1	39110	5	14	174359418.196	195913735.458	194327239.339	180540919.692	221223123.425	155249284.653	157777486.167	160466969.215	163275807.44	158138767.376
IPI00019407.1	 	NSDHL	39110	18	44	919709287.15	1025477512.91	829977914.271	879102072.422	952653349.105	693843749.715	712329716.235	682588200.945	725330310.78	602116642.45
IPI00329696.1	 	FAM82B	39110	7	9	272798574.221	303805998.436	304440770.865	262856626.039	320607841.449	223528044.078	218274908.128	216109476.326	204970525.488	223432756.856
IPI00024664.1	 	USP5	39110	20	34	526923433.09	523476704.103	535158882.284	494747544.584	689786672.585	353387476.326	409367652.991	407292135.167	386115937.718	404104763.597
IPI00029731.8	 	RPL35A	39110	2	2	38539647.978	29691011.411	26263504.374	24597813.186	40364038.974	42018613.939	38122623.951	29498873.134	33070238.722	39771077.558
IPI00013217.1	 	NFYB	39110	2	3	29004078.584	29498998.245	28496760.737	28176241.674	42277872.3	27898280.46	29917617.117	28806481.795	28747704.321	29101399.339
IPI00216965.1	 	GOSR2	39110	9	23	245874102.57	250953734.778	245397752.993	219210878.021	296137724.468	200898828.595	195106936.375	203177781.604	196078873.141	202135707.554
IPI00019983.1	 	BCL2L1	39110	4	6	220053713.879	208584733.335	201589282.529	179932442.895	267477590.847	186553783.672	172702868.954	178913763.294	173324418.676	185338696.29
IPI00061245.4	 	MRPS10	39110	4	6	130535293.21	104877823.65	111265807.791	91376074.143	166887546.809	80036436.151	72037503.569	70754428.645	73756282.58	76849669.244
IPI00055753.6	 	MTFMT	39110	2	2	9308269.275	9252774.429	8813277.978	8387434.621	11942896.832	3080033.44	2965456.632	2744536.055	3221514.407	3219851.295
IPI00412670.1	 	C2ORF56	39110	1	1	6265820.408	6093550.817	4773338.786	5200284.882	7877952.967	3919667.273	3478042.868	3938949.14	3723565.554	3213552.296
IPI00307483.3	 	CYP4F11	39110	9	14	188998407.583	211331687.894	173833519.497	188041237.035	212719297.278	163489200.523	167710775.743	162498123.761	184282932.937	153356650.22
IPI00217467.3	 	HIST1H1C	39110	7	18	492254765.395	437383626.594	631420687.481	398341693.289	779642288.919	481557996.928	470019103.18	619663424.602	423991938.43	718032999.297
IPI00414168.1	 	MARCH5	39110	7	13	253163396.861	280105148.881	214915844.874	225218786.027	289156798.418	215453593.704	220312217.633	212540801.769	223014350.138	189169065.728
IPI00749429.1	 	TTYH3	39110	4	6	113036159.868	119781500.275	99078545.228	92325408.919	125049358.433	93316684.321	93145116.547	95300600.367	89030754.961	88743766.792
IPI00654865.2	 	DIP2A	39110	2	2	25467596.183	24643641.205	26022150.765	20505515.533	33063776.14	16697226.184	16243706.699	16210101.415	17011373.62	17759794.365
IPI00016457.5	 	CRAT	39110	8	9	108932983.101	123291750.302	116534758.425	105174074.949	138504093.839	87564137.092	90561659.02	91538123.001	85582108.822	92138665.781
IPI00011209.8	 	KCTD10	39110	7	7	77869072.69	80111659.661	86646583.847	71349538.656	103354135.127	78591380.95	71662405.594	80531908.536	70189816.466	86032712.287
IPI00304267.3	 	NXN	39110	5	5	42680115.455	41444112.157	40933869.414	39348617.051	56372633.209	24946351.161	22753557.936	22460852.918	22047532.743	23569223.24
IPI00657670.1	 	APOC3	39110	1	2	62426347.5	73837147.5	60865654.978	59686580.164	68169227.916	51166154.33	61732415.282	58055400.503	70839764.526	73191004.627
IPI00013184.1	 	ARD1A	39110	6	16	202213749.979	199203235.374	207362600.892	174718296.033	262683031.068	164307571.38	160516859.443	169683113.245	152716202.402	181123266.516
IPI00413578.4	 	TPRG1L	39110	1	1	5482495.112	4984720.061	4652908.566	3678890.052	5703554.11	3144035.836	3020100.657	3439079.711	2820139.618	3560662.156
IPI00007402.3	 	IPO7	39110	19	33	757575803.195	819592500.273	801199832.725	691807712.421	871609154.191	466568169.869	559406133.2	512261562.854	508474247.387	492424109.621
IPI00746455.1	 	FARP1	39110	12	14	227028211.312	247431420.561	237655595.11	216261483.49	273197745.363	126745129.508	146329084.708	132592952.829	140432497.846	130407624.864
IPI00027233.3	 	SCO1	39110	6	10	143931078.551	161871916.08	159859449.565	115730411.347	209112412.884	121257376.727	119400578.661	113902304.12	94565640.733	99892824.578
IPI00104050.3	 	THRAP3	39110	16	19	273589487.415	421402189.59	332232750.193	371545137.802	374527063.824	266414772.225	389278065.736	322818655.666	387653094.446	338702424.623
IPI00025176.1	 	SMNDC1	39110	5	8	162849571.097	170133594.771	178382635.866	149137986.231	220759314.795	160217167.983	139801805.741	143333125.195	130642272.429	174865242.822
IPI00031064.1	 	TMEM126A	39110	4	4	70040055.063	72570635.416	68048899.973	61570574.409	91984669.198	64238555.455	57612703.209	62806126.895	59899518.63	63485737.642
IPI00021979.3	 	PEX11A	39110	1	1	5595274.337	5926678.441	4572141.136	5312550.915	7263103.809	4880013.978	4805951.309	5092131.413	5923053.282	5219732.681
IPI00026791.1	 	CDK8	39110	4	4	28223829.632	29419367.083	29069720.797	26251979.933	36495294.318	22939377.417	23313420.773	23302132.305	24602686.434	23936059.643
IPI00307409.6	 	MRPL9	39110	9	11	423453799.439	244691470.699	342522779.686	144681023.381	517858936.025	290245460.811	167595843.74	231687437.843	177822899.956	230199622.915
IPI00307259.11	 	DNAJC13	39110	6	6	18258837.528	16208049.685	20301036.059	16012419.602	24464833.334	17123522.661	16796512.514	17901487.086	16386800.13	18079155.337
IPI00006176.3	 	HGS	39110	13	23	563983404.249	581395636.95	648440275.179	511260590.149	706179847.065	301418547.564	321330543.547	323303857.887	270689476.222	314287974.82
IPI00027078.3	 	CPD	39110	30	53	977708265.23	1012169503.84	1064695215.67	916319857.31	1326605323.5	922823207.271	973915097.422	964460863.577	874148901.209	955217583.215
IPI00009906.5	 	ARMCX3	39110	1	1	5619098.492	5040879.369	5561547.722	4838048.065	7442148.359	4491487.797	3229607.751	3894795.903	4069923.723	4613780.685
IPI00465256.4	 	AK3	39110	12	36	832492844.89	925738896.117	787472107.46	865330678.282	1155938728.18	775516855.239	846090824.069	739514069.328	736278240.349	691130264.02
IPI00032343.4	 	LOC152217	39110	3	4	39711203.661	47993439.394	38976271.076	44255932.833	48497486.553	29211598.382	31349225.694	29875420.043	30235778.244	28369026.316
IPI00026606.2	 	SURF6	39110	1	1	6705555	7489278.75	5896692.388	6701032.996	8913739.538	5667549.026	5346528.471	5721392.623	6471328.349	7135433.111
IPI00152156.6	 	CXXC5	39110	2	2	9768681.921	10831900.339	8630278.645	7469088.89	11544835.606	8768495.448	8590189.532	8514335.701	7931230.851	7638307.793
IPI00059476.5	 	DPEP1	39110	5	7	110419252.543	101800065.751	104952709.416	76538168.715	152001781.094	108352124.524	92838011.062	111660564.46	93730598.764	114613197.801
IPI00102313.3	 	SRA1	39110	8	14	176497384.507	178824315.466	183466024.673	171357865.456	213511143.873	150786487.165	148661542.827	164662824.826	156955582.798	168495255.561
IPI00030820.2	 	MRPL47	39110	2	2	51592496.409	26931705.112	42066380.276	13773375.328	63018679.73	34007746.596	19514152.008	30265601.006	21409473.889	28908716.556
IPI00306516.1	 	TIMM44	39110	9	14	343583466.804	366763023.873	342833759.4	297798547.075	354144852.051	144342708.767	135081415.896	116238761.503	119307280.798	121671353.649
IPI00024023.1	 	PIGM	39110	2	2	38458045.611	37740445.581	37255251.383	33850734.921	52622831.22	41576324.398	36552250.215	39115124.248	39920355.991	42092401.057
IPI00514787.5	 	DHDDS	39110	10	13	207873329.484	219647356.381	214731361.522	189643630.87	266793166.135	188683263.535	186519121.597	198402245.584	186594591.394	201196744.418
IPI00012835.1	 	CTBP1	39110	11	21	420542072.155	417012619.07	409143678.333	407637214.306	521701382.499	342547380.801	376853381.924	378184421.778	370041868.629	377158690.668
IPI00157176.1	 	MEA1	39110	2	4	82903272.786	89581908.69	77326013.664	71774338.791	98047382.199	62971744.849	67227969.309	71245765.77	67378167.016	74573945.562
IPI00888592.1	 	LOC100133224	39110	1	1	7882307.813	8025986.25	8580080.584	6903176.997	11218380.246	7874523.535	6081443.015	7472677.032	6855949.383	6195290.018
IPI00552671.2	 	PLXNA1	39110	11	13	159064955.764	155554439.407	168191674.942	147609868.853	188079307.718	125588095.946	141242523.243	133487338.467	138449680.301	139100012.238
IPI00879236.1	 	CYP19A1	39110	3	3	23204499.379	23955264.351	22996067.357	23219143.887	28447099.446	20149959.406	19902079.24	19938494.774	23798196.228	19834298.406
IPI00465377.2	 	MXRA7	39110	3	5	66496634.339	67135317.081	75316278.763	61234916.053	86708356.812	62075336.859	71387494.357	90892381.984	86475780.695	97266522.583
IPI00748567.1	 	LIPA	39110	6	8	67065613.756	76580048.706	69551782.024	72041318.624	84796291.741	68633301.493	63614487.744	65864369.239	71461975.166	67802724.314
IPI00640817.1	 	AK1	39110	6	9	242743458.633	188090848.836	231223329.287	211725357.224	302098737.834	130342729.174	105200780.862	102007519.54	96356318.321	124929128.025
IPI00815713.1	 	TCOF1	39110	25	40	489630085.028	575811179.668	591365916.181	676740992.85	700582184.742	527968587.053	668657485.104	681147226.157	710242702.201	734112896.196
IPI00059264.3	 	VPS26B	39110	12	16	211285672.826	207227174.44	189443618.212	190069717.38	250639240.026	159360928.861	155013723.506	157811179.48	155434708.667	151390307.3
IPI00149849.5	 	COG4	39110	2	2	5184826.719	4663879.945	4748533.245	5243643.015	6720696.078	2874889.14	3113224.519	3348608.637	3603219.03	2767378.446
IPI00023974.1	 	PTTG1IP	39110	2	3	36398783.263	44635097.227	36287675.002	35130337.629	46733669.459	36253549.477	36409077.608	33871379.042	35806760.577	33019232.027
IPI00299095.2	 	SNX2	39110	16	31	954779109.735	991208694.197	903244420.379	922328335.831	1101847950.55	514597623.546	519120463.71	472331198.455	505729735.872	468486921.782
IPI00418290.1	 	MRPL14	39110	2	3	21817172.751	18760057.277	28770438.513	17378153.4	25541795.273	16212074.303	15393052.279	16410021.624	16285487.557	17736980.876
IPI00446998.2	 	TAZ	39110	2	2	9085533.932	9084141.242	7859498.965	8183537.03	9265189.46	6279327.995	5258649.052	4607586.567	6021747.265	4254426.255
IPI00873875.1	 	SH3KBP1	39110	3	4	129517739.405	124915601.614	135660151.021	121602532.063	174489827.481	98725388.991	101686689.717	111536160.525	100032410.495	112049755.671
IPI00645782.2	 	SARS2	39110	2	2	19377082.728	15206120.094	18409118.02	15367507.369	33694241.248	14487339.231	10076070.575	9675292.739	10540234.484	14703860.756
IPI00304993.4	 	IL17RA	39110	5	6	43103573.625	40422471.585	39376711.443	31663300.673	53014998.889	36394893.344	31947023.021	35031324.116	32258111.112	32504329.453
IPI00009822.1	 	SRP54	39110	9	11	392649457.92	339447918.179	371716504.646	327668704.674	548695341.979	227701563.103	175118439.959	204373942.637	189601932.241	238218679.48
IPI00743871.2	 	INTS7	39110	1	1	10970594.063	12237139.688	11953422.795	13150465.525	15146348.233	6312255.665	6228354.69	6290363.395	6940617.261	6713587.103
IPI00385095.1	 	C19ORF50	39110	1	1	27281746.875	29966231.25	26405790.693	24047355.947	31642914.57	21335374.795	22026509.471	22046446.842	22795138.544	21890220.005
IPI00025725.2	 	NDUFB1	39110	2	3	29255174.01	23750664.185	31119983.899	12506932.071	47756241.649	30384622.81	19821434.404	37979207.22	19999219.202	43811981.465
IPI00398135.2	 	HCG_21078	39110	1	1	14653813.119	18669372.742	10555436.058	13787401.572	17128531.081	12562651.328	12077535.679	10036643.905	12077709.758	8439055.149
IPI00438229.2	 	TRIM28	39110	14	24	667069795.126	622531022.995	683791490.991	522787382.674	856000059.821	414966028.154	422549442.872	462040113.882	401686904.981	455865112.076
IPI00105518.5	 	MARCH6	39110	3	3	31518538.398	30821255.935	33967326.108	27107413.174	36885020.006	24844409.573	25976280.118	24487628.645	22864518.508	25037992.932
IPI00009771.6	 	LMNB2	39110	14	19	324813050.604	371895196.469	428635957.961	300979565.991	444585043.533	327373276.829	307584692.883	307543226.367	269516774.557	320030888.32
IPI00645702.1	 	CTPS2	39110	9	13	203108104.811	215364794.392	190803947.132	192503820.355	253415044.92	172435177.722	173801512.211	177073709.683	181274859.472	170986228.056
IPI00006378.3	 	CCDC72	39110	2	7	197359799.949	168143563.842	185151529.684	148942725.219	236375083.549	137280399.303	143545957.218	189398948.4	169157414.433	236285327.798
IPI00887494.1	 	LOC441166	39110	1	1	1484560.835	1367286.989	1456397.884	1165144.954	1515464.902	1000832.534	1282308.641	1473623.358	883230.613	1523023.941
IPI00221327.1	 	RTCD1	39110	6	12	212492031.952	200559977.175	212317706.34	217238182.085	274428933.347	175152459.074	162697550.807	160265208.383	172428919.979	186651233.107
IPI00028068.3	 	SLC25A19	39110	9	14	157406740.485	171695368	162020952.339	138042500.236	193010147.155	151704787.206	149965762.197	151029403.658	146012467.015	150169102.154
IPI00171573.2	 	CCDC109A	39110	11	15	187105274.177	163720359.828	204989177.512	89200600.097	284751442.066	169995715.961	109254432.393	163690799.497	96410983.274	182374747.656
IPI00290429.7	 	CBLL1	39110	1	1	8093949.375	7157475.469	6858466.123	6348945.776	7207987.923	5232226.756	5073559.419	5154372.112	6108851.368	5453179.184
IPI00171626.3	 	LPCAT1	39110	10	14	299716975.521	281252975.671	267927971.484	235920439.182	328713796.355	190693017.241	177393820.048	183355959.682	169512717.754	174906957.95
IPI00306419.5	 	LPCAT3	39110	5	11	100763021.146	112960559.086	97062899.433	97254400.586	112711129.276	78570197.739	78838515.425	72287709.791	81024000.248	73262123.174
IPI00549236.2	 	CCDC90B	39110	9	12	222862805.426	257458687.735	244679626.27	221081742.791	269576472.672	201956331.997	216376178.98	214459032.376	216765743.442	217952050.176
IPI00024662.1	 	CBX5	39110	2	3	119286528.928	115952685.273	109714698.89	108518611.346	159650443.054	64734639.368	60557706.436	68458840.494	60632477.264	82075670.383
IPI00018963.3	 	PARVA	39110	6	8	224319506.647	190893640.114	187252895.192	180653164.153	249585210.932	95964984.003	81245563.357	86053366.334	77668031.991	83105297.962
IPI00018213.5	 	LRRC8D	39110	9	10	65622280.512	59990422.57	67849368.02	59656453.617	91095196.117	54607309.881	45831108.928	55730706.37	53059645.419	55069587.735
IPI00010194.4	 	PORCN	39110	3	3	20312406.639	19427563.126	23033650.942	13585613.364	33758965.105	22527318.279	16922851.264	20840323.683	17407183.862	24550078.099
IPI00305545.2	 	DBR1	39110	12	19	380788218.604	392896034.366	412130241.409	360805263.354	495208045.646	327522389.809	334995044.354	363256886.679	340899303.751	369570283.397
IPI00658000.2	 	IGF2BP3	39110	6	10	123160263.918	132556468.893	129435009.024	133309961.028	189237053.354	83621441.662	96875346.554	100390159.29	91998379.68	98503356.457
IPI00479786.5	 	KHSRP	39110	23	60	1355076020.12	1427291125.79	1320960177.76	1259538774.79	1605855617.17	1067327044.36	1156569676.79	1189296692.52	1179842200.27	1103810133.99
IPI00328276.1	 	CDK5RAP1	39110	15	17	212776468.886	240130667.056	218512305.194	207704541.077	280491040.882	145828363.852	147982088.749	148864230.549	152639976.717	169713087.895
IPI00021106.4	 	EXOG	39110	6	9	123138516.117	110558168.325	94332821.867	90027279.648	108500967.022	81237540.176	83387032.669	81686231.562	80769131.99	82770857.696
IPI00887749.1	 	LOC100133930	39110	8	13	253452843.317	270425229.91	278740382.531	239130908.645	306572216.859	244294339.971	245511548.839	248393103.624	247939658.572	258743416.707
IPI00253323.3	 	ANKRD57	39110	1	1	5121986.719	4413698.438	4416797.01	3793092.132	5302200.852	4010656.584	3247611.145	3408024.187	3730223.747	3957879.421
IPI00031508.1	 	DHX8	39110	2	2	17133062.163	22705802.796	21013772.596	22633039.11	23436476.684	15835828.77	19954571.649	18173133.036	20970129.246	19551992.782
IPI00012750.3	IPI00903251.1	RPS25	39110	4	9	150342707.521	145830910.391	196970075.948	105136843.564	220712421.598	138281266.953	127948266.228	149753449.073	112465035.95	160021158.431
IPI00873445.1	 	PROS1	39110	7	9	131592353.824	132378098.773	128073795.909	115610659.019	158728554.709	118534346.351	107027994.69	118155458.934	109909368.642	115097455.823
IPI00646556.1	 	NDUFV2	39110	7	24	340663667.678	366997091.435	341064127.452	271561440.129	449754617.176	305774276.982	333517529.158	347812414.63	333568809.268	363156875.157
IPI00217354.3	IPI00449160.1	ARFGAP1	39110	2	2	45655870.432	35457666.656	54472282.4	34009011.293	60318427.631	33361601.542	24639037.472	32735723.328	22399561.696	36715857.403
IPI00026182.5	 	CAPZA2	39110	4	10	238087163.692	253972347.056	267684329.858	246309520.756	311961437.495	188171015.762	201035054.157	204803116.57	196841904.599	199169779.732
IPI00103426.3	 	SLC13A3	39110	3	4	45642779.977	47962224.163	45065873.261	49384578.309	67198795.626	47774165.339	51895821.37	45642556.871	53533038.322	50958375.868
IPI00061087.3	 	FAM122A	39110	2	2	5573010.027	6449930.808	6077436.366	6292259.429	7825727.103	5428891.768	6137919.807	5715872.034	6386083.235	6161025.864
IPI00102909.2	 	FAM172A	39110	1	2	12183874.917	12192063.569	15236032.585	11009777.247	16716729.421	9067316.765	9390604.662	8420137.163	9824949.221	8835703.443
IPI00647892.1	 	DLGAP5	39110	5	6	52025455.185	63538145.119	52854525.268	51302305.968	63284140.29	33885914.503	36383714.894	34826139.709	36123740.01	36054539.909
IPI00018768.1	 	TSN	39110	14	38	480627764.522	490949108.133	480832626.583	446852016.388	635846080.168	452620676.214	464423963.136	447980055.832	436171213.777	443456717.209
IPI00827535.1	IPI00479214.1,IPI00916962.1,IPI00917228.1,IPI00917401.1	PTMA	39110	1	6	220834652.81	206627606.824	248547252.016	145603112.516	324635261.418	188388276.055	242447875.633	337923407.063	267408280.46	362756645.855
IPI00296938.1	 	TMEM57	39110	5	6	73812167.082	82067848.571	69518647.064	78205633.919	82301400.44	61584054.162	61202946.989	53691952.176	56373550.647	53032538.083
IPI00879636.1	 	HYPOTHETICAL SHORT PROTEIN.	39110	1	2	74140474.51	74727557.083	69987006.734	60610429.234	82751291.993	58942106.965	65918524.637	75251046.927	72506959.92	79116345.822
IPI00024466.2	 	UGCGL1	39110	39	78	1615252397.45	1668018245.32	1825406036.61	1454449800.49	2221351615.12	1428141583.46	1438256234.27	1387423102.3	1315162394	1423149971.81
IPI00027180.1	 	ZMPSTE24	39110	11	26	439261176.919	492023296.398	417256845.886	407063393.148	499162596.788	390239560.353	384617066.177	369789057.066	381737780.836	358786412.538
IPI00783982.1	 	COPG	39110	27	55	1171694728.41	1172785862.14	1181617557.86	1104502130.09	1496724265.86	779250957.114	682953052.496	778113211.598	735690401.523	801893451.293
IPI00026215.1	 	FEN1	39110	10	13	220980498.408	221730678.126	180977791.28	225686493.357	247949896.09	96023104.179	97521267.063	84396509.112	91757542.136	102237718.204
IPI00028635.4	 	RPN2	39110	18	57	1470384792.61	1503210471.15	1514300487.24	1284063476	1874023285.74	1228855947.29	1107498449.8	1213260885.56	1103776302.43	1166577554.95
IPI00026309.3	 	GMNN	39110	6	9	165440041.565	171035357.444	181797912.746	144671508.279	219167922.921	148674463.584	161120683.7	160974916.435	138854088.524	166497410.329
IPI00794806.1	 	PPM2C	39110	4	4	21476481.61	21694792.176	21443673.802	19894037.516	24089653.354	13381762.021	13360875.747	11718979.861	13235547.358	12438085.581
IPI00215878.6	 	ATP5E	39110	3	5	194275174.313	201869021.286	126632273.549	121297854.719	189543349.63	148881850.681	133458465.223	134303191.787	133011209.02	103036410.271
IPI00412987.10	 	GMFB	39110	8	15	235108085.978	248304998.844	265532972.761	229914274.874	302848552.278	208681818.218	223139414.38	244512738.385	238220086.008	261391682.176
IPI00411375.3	 	MAP4	39110	9	11	144599829.661	149152492.952	146980665.784	135720704.651	178815781.812	129597561.194	165695907.574	161926530.581	150513390.356	157219384.608
IPI00384643.2	 	TP53I3	39110	16	31	684705491.702	704869621.525	680709700.274	635373676.859	840123083.503	622590705.398	636725296.733	662498762.612	619613543.696	658879006.038
IPI00000279.3	 	ZC3H15	39110	13	21	500595527.382	526227932.251	560185352.668	485370087.725	654691694.989	444869808.023	414487372.449	422520204.277	369333973.5	434117078.152
IPI00290928.2	 	GNA13	39110	11	25	416071195.085	451108951.416	436385059.84	395918749.5	473636369.693	347207660.433	352987400.133	347882862.071	363887868.029	356555414.726
IPI00020037.1	 	USF2	39110	4	5	103831879.314	107958242.843	103955701.417	96501644.869	122880288.667	85492962.38	90790638.414	92328140.145	82109315.968	93157142.796
IPI00292354.8	 	RNF181	39110	4	8	153982850.812	159676111.071	155972569.735	135925287.6	171646459.288	120933555.365	128047314.046	144019886.553	136065879.038	158525195.691
IPI00006674.1	 	ABCC3	39110	12	12	112792106.786	108381888.106	119203518.597	113358842.274	150002874.724	89417246.904	95464403.162	84145857.202	89317712.372	97726750.066
IPI00177642.8	 	CCDC9	39110	2	2	17201183.547	16426457.415	18322326.067	14808772.022	29844073.579	15489442.066	13058220.719	16564329.852	14340050.159	22133476.461
IPI00641737.1	 	HPR	39110	9	17	342653602.901	371844956.591	375783771.258	295367009.472	432410873.628	318521955.876	327778303.989	346713963.627	322270263.869	330779275.143
IPI00099996.2	 	RG9MTD1	39110	4	5	106067160.372	101757476.483	98345497.732	106600042.266	100687571.205	31970311.079	28123564.488	24509886.162	29956429.928	27922689.162
IPI00900269.1	 	SMARCA4	39110	1	1	1084881.192	1578550.542	1890373.606	1366377.177	1561919.292	1448379.499	1645369.092	1479124.856	893861.676	1721429.174
IPI00300971.4	 	ALG6	39110	2	3	33081079.066	33802035.836	40277753.885	34503382.246	46117004.605	36714298.538	33027099.933	31654685.185	32759871.382	33692355.324
