representative	samesetproteins	clustername	msexperiment_id	qupm	qusm	sumionarea_protein_126	sumionarea_protein_127L	sumionarea_protein_127H	sumionarea_protein_128L	sumionarea_protein_128H	sumionarea_protein_129L	sumionarea_protein_129H	sumionarea_protein_130L	sumionarea_protein_130H	sumionarea_protein_131L
IPI00167998.3	 	C1ORF55	39093	3	3	74435003.576	56941217.355	77332214.641	61194519.642	50399224.998	58172252.861	48815945.479	55661234.175	40009639.599	45265992.482
IPI00024287.2	 	TM4SF5	39093	1	2	18128473.479	16797562.429	12032178.628	16883032.109	13895782.645	16038623.292	13681024.269	14572801.713	15579955.202	11790675.943
IPI00641579.1	 	CIRBP	39093	8	21	515441211.44	407143733.916	506023790.962	401692215.766	340126384.828	453811722.457	398565535.525	452270033.966	363417244.593	327061083.514
IPI00852741.1	 	SEC31A	39093	2	2	30340294.124	26195863.544	32132965.555	26815171.152	25009785.327	23913573.576	24536565.385	24809663.43	20020160.429	21798185.936
IPI00032873.8	 	SLC35E3	39093	2	2	50145580.026	38480631.251	47419712.145	38830291.21	35363351.473	31269830.278	25387505.756	25309532.751	22553882.391	19398705.328
IPI00022254.4	IPI00790600.1	ATG3	39093	1	1	9064754.402	7514505.11	8767872.366	7557515.058	7529260.694	6161191.94	5570899.572	5649478.627	4293084.956	5261705.135
IPI00022421.2	 	COX7A2L	39093	2	2	31885760.169	24081927.387	39862493.035	25253333.621	26268378.201	30305597.803	26173227.666	30623199.769	20613680.383	24560864.086
IPI00292688.1	 	C13ORF31	39093	1	1	5394764.43	3392633.134	3663207.177	4509780.386	3096286.88	3497473.152	2459463.871	2467815.51	2870878.712	1964267.371
IPI00646954.1	 	ENAH	39093	6	6	120346285.625	83670818.322	104532144.994	85878505.825	85265111.189	72735856.475	54224902.054	59852474.296	45068763.11	47645582.303
IPI00328272.2	 	ZDHHC5	39093	5	6	119755635.688	90580057.225	105748544.764	103369112.726	79613964.705	97146761.464	89616045.068	94066693.307	82366600.042	62230007.099
IPI00015102.2	 	ALCAM	39093	15	28	1021845889.31	752384011.889	988314915.356	956005003.69	634127516.539	886305279.125	729012548.373	693593917.443	649915396.391	466049597.202
IPI00478496.1	 	RPP40	39093	4	5	85479123.762	63053397.235	75187456.637	71913262.744	56457376.347	58930983.733	51012465.031	53934245.083	45976672.136	35998532.22
IPI00647389.1	 	EPN1	39093	1	1	13958535.541	11820931.593	12521841.026	13540287.009	9969059.316	11188770.784	8678923.688	9733205.016	9090270.043	8747551.976
IPI00871851.2	 	SEPT2	39093	17	39	825611666.239	606374856.385	734798147.024	755706887.041	524724016.965	594283900.979	459728088.488	470849225.429	417534986.352	364744421.737
IPI00917041.1	 	METTL5	39093	7	14	208801592.468	152797151.294	198784244.49	188015874.857	144400258.237	188299527.259	145087366.372	153821667.218	131102145.67	123884040.267
IPI00383627.1	 	PTTG1	39093	1	1	12959134.614	10509648.212	12444715.365	10064755.147	9050384.262	10500652.805	8778937.035	10578642.659	7775898.25	8396898.636
IPI00307572.1	 	TMEM165	39093	5	9	273381715.901	210926152.117	287152577.951	245284492.147	206636211.862	248761577.162	219270481.921	220026483.68	204285042.238	177631683.239
IPI00550644.2	 	TTC38	39093	6	6	227794099.598	151373602.647	201744376.357	236985113.232	65316939.914	147605727.72	114677143.55	125627281.001	136335179.005	48641077.554
IPI00300384.3	 	ERBB2	39093	4	4	111645832.261	100257217.752	108695522.205	101433435.899	73844224.094	109127086.338	87404976.52	89310298.999	83629196.546	55368914.907
IPI00328258.3	 	EAF1	39093	4	5	118146503.431	88185602.161	114081149.033	117247967.72	71207927.351	110061987.197	91090026.995	100106109.448	83214649.004	65887602.605
IPI00018214.1	 	MAX	39093	5	6	85206030.662	60219268.323	86999357.797	72908416.903	53882304.713	63315152.329	49971536.555	63660142.616	54692395.027	51280420.011
IPI00007935.5	 	PDLIM5	39093	7	9	174183665.048	139212358.961	191472003.186	145942904.864	133091263.366	145270594.058	124329127.7	137626098.109	109857786.039	105639402.104
IPI00853454.1	 	LAMB1	39093	36	42	799827215.739	752944321.811	770915048.023	713834490.896	542346880.869	801885401.371	780225627.374	734253652.017	622904556.696	509793901.866
IPI00827967.1	 	C9ORF86	39093	2	2	30324317.75	23201439.428	29281510.178	28272976.637	23001742.998	20529615.626	18968041.269	20590446.633	20355029.188	17462564.285
IPI00783550.2	 	ADAL	39093	3	4	103732703.828	82784061.41	100680242.339	98774949.111	69095358.425	89484980.097	75665808.42	79746692.508	67386203.856	56014178.511
IPI00439446.2	 	MAN1A1	39093	7	7	114532844.402	95371947.764	130600901.359	89782282.496	83604024.487	117379908.845	95320207.326	108744903.162	77297037.513	78425662.701
IPI00847241.2	IPI00514141.2	LARP5	39093	2	2	33286161.828	26616756.359	31214709.496	31973169.936	25195281.491	28035606.18	22265420.621	23188999.948	23258535.413	18770342.027
IPI00478596.2	 	NLE1	39093	1	1	11519910.259	7336497.111	8912742.71	10237170.2	7390206.543	9275300.367	8193780.977	7776634.607	6372232.106	5752252.458
IPI00160448.5	 	MAP1D	39093	1	1	10406773.79	8502376.474	9911464.115	9285766.821	6203403.199	7378753.529	5078986.089	6698571.263	5571856.593	5175394.056
IPI00332106.2	 	PBXIP1	39093	8	8	134880344.878	107533594.989	145990853.2	107417193.382	104261093.772	116050164.171	104367835.163	123724773.781	87740616.661	89111436.427
IPI00827508.2	 	RPL10A	39093	2	2	44264001.96	29671761.096	42692496.121	45649875.208	27807011.73	19771400.483	17153469.432	18317029.299	16545012.071	12345577.533
IPI00550038.4	 	TMEM59	39093	1	1	19047881.25	14928133.125	16943094.405	17260408.813	14437425.347	16947337.491	13912244.545	15158709.798	14168436.998	11421070.444
IPI00607801.2	 	CES1	39093	18	28	903407179.207	714913286.43	1034227974.95	655677876.646	649008451.135	752699931.387	775655161.237	816640641.403	435128549.685	550595852.961
IPI00000015.2	 	SFRS4	39093	2	2	23220857.517	17651480.218	22838710.675	19939647.97	20322633.475	19467964.787	15609203.387	17144517.069	14003746.798	16474623.765
IPI00397571.1	 	NSFL1C	39093	8	11	310880150.075	216405827.203	316906215.902	234290508.289	215708786.383	252541924.943	213109457.129	238061364.093	154665371.921	207890771.922
IPI00303401.4	 	TMEM206	39093	1	1	4614386.75	3700255.484	5619543.656	4245599.142	3663145.933	3685456.036	3494918.579	4174822.824	3171170.578	2656413.588
IPI00300278.3	 	MED8	39093	4	5	85281294.415	65318482.657	85674409.303	84270134.971	58406410.097	79743534.939	67795429.165	75228614.177	61825956.176	54321602.532
IPI00293307.1	 	ADFP	39093	6	7	393782950.555	288727092.329	363529202.213	348490905.634	275722643.141	318841818.505	262326998.236	279599012.435	256204814.972	216141019.259
IPI00216133.5	 	SULT2A1	39093	1	1	15559350.769	12290759.859	15850661.345	12326773.152	11470985.719	11524318.27	9702051.397	11653326.536	7388145.832	9942249.562
IPI00215917.3	 	ARF3	39093	9	27	659493901.886	437272797.446	486643779.083	556413128.502	425695004.124	418029575.01	319367978.613	304710146.343	303688240.532	254861462.135
IPI00007765.5	 	HSPA9	39093	13	15	631911824.606	323922118.708	353344299.75	462034577.621	384169874.395	252082598.221	192255693.218	194460226.125	187158189.048	163747251.763
IPI00872214.1	 	TBCA	39093	11	40	1022176800.53	778766913.443	942051010.455	980485540.136	652684810.715	844626463.379	686367184.141	749641414.719	650071141.372	562320567.571
IPI00295240.6	 	NFS1	39093	6	6	128290985.368	92382162.945	119750056.55	124113174.555	84224540.249	96992233.468	76595690.54	83482073.063	75942488.898	59379628.816
IPI00043490.3	 	CMTM3	39093	3	4	64081513.885	33689636.254	55491761.709	37902622.608	28415848.963	41351120.278	35223823.081	38638065.479	31667172.846	25871363.115
IPI00001914.1	 	FKBP7	39093	8	10	278649983.167	226683167.567	299968198.052	241186794.148	167317641.335	230142622.82	198173457.894	221300417.43	162060110.805	147373302.975
IPI00026089.3	 	SF3B1	39093	3	4	59246546.586	42684229.863	59903794.798	44388777.962	34884251.207	35574624.784	29494522.786	34439888.69	31648489.307	25335346.928
IPI00217950.5	 	HMGN2	39093	2	4	94344023.854	91951778.644	122757806.802	75992621.427	69176143.593	77704543.061	55120378.558	74246301.868	59881496.332	71184916.649
IPI00383797.2	IPI00916016.1	FRAG1	39093	1	1	6809659.901	5412080.603	4916604.784	5998935.964	4696425.076	5144310.038	4729864.88	4695708.076	4900811.92	4624611.534
IPI00798102.1	 	VPS29	39093	5	5	298824721.586	205161106.144	277733866	248798948.276	170789748.551	132863940.684	107425689.986	106042810.459	83163490.755	72139013.58
IPI00028412.1	 	SSSCA1	39093	5	9	278565007.426	233964704.441	321985226.606	239249639.917	198503839.938	251557039.126	211593837.628	255010073.926	197680115.141	184126852.79
IPI00045939.4	 	ADO	39093	5	5	83095768.07	59592268.359	70911584.858	72862374.207	54579931.693	63777717.053	46496577.324	49578635.667	40035834.52	38983053.471
IPI00444646.4	 	AP1GBP1	39093	2	2	15639462.361	11832631.183	17168829.584	14112035.694	9507072.56	12824169.386	11733493.435	12393084.941	9062935.732	9625630.546
IPI00009950.1	 	LMAN2	39093	6	7	108569688.595	94740258.692	143497729.164	78075524.403	76257705.9	92612449.273	101840958.911	105933284.759	60388784.371	68533700.805
IPI00013296.3	 	LOC100130553	39093	2	2	23085811.996	16797281.787	24177766.202	18783099.605	15799038.848	19979516.437	17342531.318	20604047.643	12637424.214	13898677.562
IPI00289342.1	 	EPHB4	39093	2	2	32127578.274	26210830.216	42745812.029	31115673.62	23400589.164	27505782.647	23756848.386	26674970.232	21206821.502	16292462.318
IPI00027463.1	 	S100A6	39093	3	7	297969242.54	148038789.013	206793113.377	171386614.535	128635625.466	154984636.898	122868205.796	147325439.877	108974536.585	107785079.081
IPI00552115.1	 	ERGIC3	39093	5	5	192621243.805	165874427.649	183139446.736	174893001.079	139867616.895	127366732.78	117295331.239	118937766.106	114805367.107	90614900.834
IPI00056386.2	 	LOH12CR1	39093	1	1	12906270.007	9593787.335	12332319.496	10509316.768	9460788.883	9207470.925	7327262.244	8196747.212	6453316.357	6769236.132
IPI00073763.4	 	SEMA4C	39093	1	1	30662590.34	27432457.597	39080328.099	30003982.586	23912891.289	31526872.04	28643564.51	34642814.866	24329718.151	22206655.336
IPI00016179.1	 	S100A13	39093	4	5	110153654.248	81456217.354	112101016.196	91038979.207	73086940.161	93113329.636	79099130.761	91297862.599	70503499.608	63246022.464
IPI00010153.5	 	RPL23	39093	3	3	28143827.359	25964965.459	40516164.491	26530750.126	18850760.34	25179769.859	26653487.521	26735383.759	16680627.492	18165591.335
IPI00025285.3	 	ATP6V1G1	39093	5	7	175694568.817	134952109.142	168192040.376	133524045.901	138318861.293	135501072.907	116641461.541	137906363.285	94511242.978	111170988.55
IPI00903105.1	 	CIAPIN1	39093	7	7	229591291.668	175560257.907	209974622.221	182306484.557	179161371.819	188205728.881	154326328.042	189379873.92	136212344.71	170590616.269
IPI00178440.3	 	EEF1B2	39093	4	5	65481405.358	49079682.803	76034325.378	55210786.459	53352535.983	72659910.29	69124696.084	100468742.256	55970784.74	85749099.164
IPI00019326.1	 	FDX1	39093	5	10	240034236.108	200000336.697	245989143.816	204452196.73	146860446.5	209740031.625	186288188.321	214699842.973	155717171.537	142036569.877
IPI00031655.1	 	VPS25	39093	1	1	8105287.37	6326832.438	6605829.509	7709613.55	6595537.864	6490668.601	5017472.655	5400226.051	3719273.24	4079235.654
IPI00010290.2	 	FABP1	39093	6	17	836291188.911	681680327.739	885720471.231	741315442.44	529809662.211	704125911.089	669117187.582	728085326.022	516390311.474	527387751.787
IPI00170786.1	 	WBP11	39093	18	27	612765643.859	475673059.06	605352134.501	492487841.598	430259271.309	469321056.906	419167491.721	478072657.083	380255099.87	332159925.193
IPI00384122.4	 	DLST	39093	1	2	71862607.458	55635622.167	55615901.226	57435630.736	58318753.849	57799593.474	55137988.021	46366108.492	46120992.203	34439832.029
IPI00479789.2	 	C1ORF103	39093	1	1	7781643.75	6288734.531	9872259.26	8711073.471	6116437.685	7591526.402	5924163.829	6760580.72	5709603.498	5880102.871
IPI00007730.1	 	C14ORF1	39093	3	6	134188596.967	111740811.146	88637323.597	113061241.229	92408835.482	103791649.181	86587174.138	84477863.775	93372082.445	60610259.08
IPI00816419.1	 	C1ORF151	39093	1	3	34348129.367	26608975.084	29403892.979	33392167.368	28129738.048	30461914.203	25902753.331	26274575.589	26208001.49	21183506.119
IPI00743104.2	 	ITGA1	39093	29	49	1087540481.11	881758380.954	831456766.778	907994819.318	736444365.442	976989676.398	823353305.138	832464811.436	717611207.682	588189055.857
IPI00296190.4	 	C10ORF58	39093	6	6	84028047.417	72746973.695	108382585.686	66152453.03	58326058.05	71794152.941	76379590.977	79388468.652	47950815.943	51136810.601
IPI00171614.2	 	SLC16A7	39093	1	1	6599031.577	4460111.345	6717781.69	6598504.507	4280622.339	6191376.648	4507448.985	5501071.795	4890049.257	4452109.944
IPI00175416.8	 	PLCH1	39093	1	2	26412193.095	27669469.797	37867732.315	16779268.186	14124951.331	25471665.835	32846032.197	30067400.597	13295076.143	14836050.182
IPI00023406.1	 	HCCS	39093	3	4	220945516.075	147430907.942	200552004.61	163189320.89	145565030.643	137563291.292	99289494.928	102892986.509	75937351.856	74648095.557
IPI00478837.1	 	ZNF580	39093	1	1	3181695.133	2197770.977	2983024.133	2361439.183	2193024.573	2592701.165	1979817.427	2565852.599	1526270.275	1894145.856
IPI00013774.1	 	HDAC1	39093	3	3	396475014.36	62407935.84	38507045.753	38773525.59	26273068.726	127953851.573	30744968.075	30583805.524	24859192.939	21758905.604
IPI00006092.1	 	PMM2	39093	6	6	114251257.905	58322267.205	109044870.665	67673133.118	115426012.549	66589742.252	40115060.644	49197234.834	30650934.431	65593592.388
IPI00107104.1	 	CXORF26	39093	5	6	71392698.09	48634340.062	69537218.738	52968471.571	57551619.345	51888478.89	43242478.127	53536962.41	35337191.233	54373106.736
IPI00017579.1	 	PAH	39093	1	1	5811948.759	3393705.519	3559082.761	2888721.679	2685299.752	3806828.389	3033469.322	2710177.429	1679841.991	2212886.249
IPI00873632.1	 	RAB2A	39093	5	7	470240109.406	331838118.569	407358451.301	424106156.22	327767536.94	352855517.754	286718962.697	282182561.583	268760164.915	233321230.525
IPI00465261.2	 	ERAP2	39093	3	3	28178020.697	30087514.158	46358503.934	22450230.438	20993256.865	32348243.081	40743735.069	41330085.4	18028403.192	24108379.589
IPI00179700.3	 	HMGA1	39093	7	12	266480545.473	205146626.777	261700649.88	212848336.903	159545638.522	221843441.851	164784035.467	198183983.905	138335764.931	150073172.924
IPI00021626.2	 	RBM42	39093	8	11	131350908.417	101202385.991	128465429.387	116205653.661	92616837.326	108214046.544	92272638.86	102121950.132	91142128.635	78097160.685
IPI00873435.1	 	UBE2G1	39093	1	1	42479150.171	32325689.369	38842344.75	33898160.46	28918808.063	31123829.936	27904794.505	29697239.592	21581329.35	26020831.769
IPI00301579.4	 	NPC2	39093	6	9	403394070.356	309061996.195	397341509.886	366277217.762	265433439.285	333949336.771	271312962.475	287892049.592	251253014.769	209655308.494
IPI00301459.2	 	PLA2G15	39093	4	6	199481490.688	146723407.198	184194789.029	179491526.766	132331032.314	176060269.771	149411933.937	154577163.134	130211282.896	111848927.416
IPI00418603.1	 	UBE2R2	39093	1	1	16015203.793	12445708.769	17988428.037	13985747.984	12327080.528	11732396.467	10449622.345	11801622.045	8071771.927	9565112.322
IPI00910194.1	 	NUP153	39093	15	15	347279569.711	292155211.345	317212957.222	322733004.866	262080717.109	266469479.5	222951951.467	230390290.74	234322308.715	168945920.866
IPI00010252.3	 	TRIM33	39093	1	1	7912871.308	6358164.242	8372443.12	7599987.172	6000441.134	8435984.022	5267297.079	7039225.664	5745017.246	5063185.745
IPI00305715.5	 	SLC39A13	39093	1	1	26986614.375	20042851.875	26092554.706	21209719.368	17769205.227	22902092.148	20484466.54	21379131.236	16290370.182	18412230.53
IPI00017373.1	 	RPA3	39093	1	1	1392311.289	691806.78	1276070.88	1225289.488	858695.638	1231910.754	692043.829	963589.208	690990.372	788706.836
IPI00020008.1	 	NEDD8	39093	5	13	335368793.92	263122776.542	322465887.116	301538465.356	191173583.013	246930986.348	196703516.6	232762651.062	181286453.246	158144187.353
IPI00007283.1	 	POLR2D	39093	2	2	6919432.93	6046097.494	5718432.584	7606016.328	4716886.523	5338978.798	4334070.871	4097132.733	3525071.264	3475560.613
IPI00909366.1	 	MYL6B	39093	5	6	129377005.561	96447856.846	130383318.148	116108709.062	84587424.737	114750254.104	94637092.885	107459587.732	87918990.82	75818424.273
IPI00029469.1	 	ACTR1B	39093	2	2	27527260.335	19956972.908	27824807.959	23679522.599	19927996.913	19261022.21	14657628.05	15904387.563	13256363.829	14551724.694
IPI00295502.6	 	WIZ	39093	1	1	17390504.488	13858538.058	17430000.476	14697009.366	11938523.34	13904996.102	12490490.846	13214802.134	10634191.242	9210640.913
IPI00383566.1	 	CLN3	39093	2	4	112568866.3	86516931.521	84448188.733	103193428.799	74098103.928	92231341.641	81269083.202	81355332.416	82968708.285	57568084.364
IPI00000335.1	 	HINT2	39093	1	1	23651940.659	17564429.678	22990584.875	20554165.839	12272886.524	12482771.279	11233391.292	12158309.625	8977967.249	7784974.767
IPI00018235.3	 	PEF1	39093	1	1	22529010.537	16227050.565	19703199.466	27586156.132	13098666.39	15712158.099	15145896.197	13396648.826	10943499.574	11173694.566
IPI00305092.7	 	WIBG	39093	5	8	458907519.624	326386472.691	584736651.969	411418800.36	299935582.849	320295354.173	288720681.994	355339028.757	285484298.23	325586455.76
IPI00299921.7	 	SLC35B4	39093	1	1	39579311.469	30759133.441	30427767.829	35230070.363	25360641.145	28381648.15	26329237.458	22820658.316	26940067.997	17381656.615
IPI00419258.4	 	HMGB1	39093	5	12	420222985.192	321148168.683	404397846.754	401522150.178	279847973.293	369317866.861	315998054.114	337914604.971	300011402.035	235065308.584
IPI00337494.7	 	SLC25A24	39093	13	22	590049591.246	417573915.81	449462150.307	498428998.563	363017612.875	288474048.607	209013935.155	209046669.623	197378613.247	166751419.349
IPI00375452.2	 	SLC19A1	39093	14	17	311733581.47	230730470.516	266875180.35	260687727.774	214878530.922	268742362.491	225032208.524	231160962.518	213950295.641	169816959.738
IPI00657642.1	 	CCDC75	39093	1	1	35201204.195	22691065.798	31669395.002	26298088.685	19846730.837	27305718.758	20379234.555	25545783.615	16593579.567	19861696.044
IPI00410544.4	 	UXS1	39093	7	7	195494178.551	149735892.579	155326546.18	176671703.398	125124645.744	142478274.621	106996682.82	108572208.563	108506167.478	76950481.864
IPI00514983.4	 	HSPH1	39093	7	8	116230184.51	88566300.979	118458144.269	94367943.559	97953254.654	96755419.25	84967419.235	97223020.076	64608344.913	89073676.607
IPI00294955.3	 	LSM4	39093	5	19	426344870.786	319670569.25	444400093.231	389934316.898	278569687.033	361508128.725	315629324.478	348924077.562	283779820.865	253711622.163
IPI00181836.7	 	KCTD14	39093	4	4	72876159.598	57508528.696	77844997.687	64804376.637	53503275.799	68232414.313	57714757.391	60740805.695	52794753.432	46828983.388
IPI00018111.1	 	TAF7	39093	2	2	18899277.342	13336792.663	18009968.794	16817150.776	13588179.148	17543954.404	12019831.67	15458607.013	10984943.5	12157687.926
IPI00747810.2	 	FSCN1	39093	3	3	38084624.03	28290313.346	30543757.075	30844186.23	29386778.502	21911505.965	19295027.059	19174735.688	16718014.013	18796472.774
IPI00741635.1	 	ANKRD34C	39093	1	2	37287399.092	30659754.54	26189104.246	27274625.233	27173506.865	24871527.663	23479561.86	22125287.651	21201687.55	18508045.307
IPI00295400.1	 	WARS	39093	15	28	984876879.29	768858981.573	919575241.062	829420182.479	641607525.137	823592421.442	728350065.463	753377918.051	612509656.302	513313925.58
IPI00007118.1	 	SERPINE1	39093	2	2	22557505.063	16819649.556	21413989.547	17387134.153	16546149.306	20628753.722	16063510.198	18652511.649	13686130.827	13037685.622
IPI00844214.1	 	CTNNBL1	39093	1	1	5121859.792	3465254.726	4003133.755	4755829.281	3389604.608	3616636.426	3251232.016	3342514.262	2197482.038	2906713.496
IPI00015947.5	 	DNAJB1	39093	3	3	53992695.367	41562595.637	66923774.672	45611713.057	35866956.12	40382708.759	32077996.933	42377833.137	30398223.316	32147668.562
IPI00009480.1	 	COPS8	39093	3	7	218315132.93	165562115.84	224110372.468	192073988.229	142641216.429	170567593.803	138127639.876	149957095.304	121131766.84	110960959.941
IPI00216008.4	 	G6PD	39093	3	3	54552123.082	39686685.052	54817374.197	53988014.509	35821791.552	35674078.761	30315824.815	31940382.527	22806318.814	26302027.48
IPI00296432.1	 	IWS1	39093	9	9	120839404.542	92416230.793	110835613.998	118119339.749	69415239.893	113681676.699	91212853.673	97926229.455	78151370.357	68222055.862
IPI00219156.7	 	RPL30	39093	3	4	52589789.122	44022153.137	47162209.164	42665420.953	47103957.347	31529490.204	24701101.28	29028779.69	25168966.445	26662729.347
IPI00003377.1	 	SFRS7	39093	7	13	200513207.204	141546944.985	157006393.063	187064478.85	159749496.005	198604547.261	153601209.756	168616058.632	155290370.072	148515478.669
IPI00290142.5	 	CTPS	39093	5	5	96198654.512	52621246.943	58046668.936	88157803.086	75570372.387	40853719.663	23219786.746	23332515.802	28691695.472	29915178.732
IPI00168884.3	 	ATP6AP2	39093	3	5	101908215.095	86566358.174	121516389.391	83579981.065	80755813.007	109780525.237	98794052.566	107111626.307	73976805.385	80207646.028
IPI00017963.1	 	SNRPD2	39093	10	35	902235165.188	759979366.993	864974335.278	757945209.173	717174424.158	679443593.779	652189007.411	701309452.448	604352018.464	544499745.599
IPI00027554.2	 	SLC35D1	39093	2	2	26333375.193	21469914.893	24910620.508	23434358.48	19371336.903	20149370.63	15759091.716	17416640.39	16017968.835	13967477.995
IPI00003031.3	 	ISOC2	39093	1	2	15452761.985	9866263.507	15262329.439	13147919.66	15250222.427	12189501.284	9000939.229	10270535.439	8812948.151	9729991.041
IPI00001654.5	 	PCM1	39093	4	4	30359429.591	24749940.192	30136099.517	25829176.413	19816130.686	27469295.821	22289023.178	24321350.604	20640356.494	18712875.986
IPI00419595.2	 	PODXL2	39093	1	2	16526541.068	12043454.022	14696111.576	14954053.994	11810131.186	15994895.951	12036867.57	13425324.73	11223169.466	9274201.493
IPI00399089.4	 	MESDC2	39093	8	15	439963771.965	401129838.222	447585892.615	347736535.311	277375863.274	377384563.182	368210735.862	399433987.697	240437887.357	238488502.267
IPI00021267.1	 	EPHA2	39093	2	2	99839095.849	76228254.422	96667191.584	59588437.991	63496403.095	76672365.621	56349039.857	64288757.353	43406492.201	43044107.416
IPI00002441.1	 	SDC1	39093	5	6	277739237.983	226570683.353	226851409.82	239406375.889	185919277.548	221080752.134	196853048.254	216926075.45	203132393.391	166790368.091
IPI00902843.1	 	CDIPT	39093	5	14	223677182.479	175267773.257	176626240.445	210917633.446	148371155.291	181101314.799	157550469.823	159731679.229	162300414.337	108105152.315
IPI00387168.1	IPI00909849.1,IPI00387169.1	PCSK9	39093	1	1	3541674.915	3565051.853	8327232.228	3194078.577	2607900.439	3983087.776	4920408.465	4716848.216	1787382.196	3478120.776
IPI00513833.2	 	TMEM9	39093	2	3	29214926.118	23052216.723	22744843.566	27211663.654	22024578.405	23631293.193	20036114.228	22278857.941	21775776.687	16844339.609
IPI00027456.1	 	SNAPC5	39093	2	2	24346018.371	17487320.434	21497630.533	22489764.5	15961264.3	16501176.613	13379181.525	15699475.325	14115177.717	11888256.628
IPI00013890.2	 	SFN	39093	2	2	32799927.228	22823080.677	134267128.643	22219531.259	23449919.286	24010993.343	17402367.497	21118381.014	15274067.225	18490552.608
IPI00293276.10	 	LOC284889	39093	4	33	360921290.265	277873784.163	301971546.945	337258906.832	237943284.393	279489895.201	224655666.641	253940740.039	234657043.363	185556633.483
IPI00011217.3	 	NDUFS4	39093	4	8	176151927.124	134569622.812	159111606.396	148309953.191	121119212.097	154759675.339	135225125.519	143215376.499	128296901.215	109810133.36
IPI00220687.1	 	HM13	39093	11	40	2159233723.51	1757891641.88	2031656127.17	1976376597.77	1414217654.49	1674454100.03	1470062420.36	1430194271.88	1342762090.01	986448105.655
IPI00419979.3	 	PAK2	39093	2	2	30065317.698	23045276.88	30456614.037	27174431.297	19465424.618	20408531.948	20721923.253	22925280.321	16555991.191	13732514.957
IPI00031821.1	 	ITM2B	39093	2	2	38401458.617	28282169.262	45286343.293	31363746.456	24996971.858	34738888.659	32036915.523	35505789.731	27175096.722	27535336.186
IPI00384653.1	 	Q9UMZ1_HUMAN	39093	1	1	11858097.476	9331564.104	13990456.151	12282749.24	7504074.486	9050785.366	8042255.398	8999625.344	7320498.49	5695073.351
IPI00107122.1	 	NUPL1	39093	5	5	135938928.098	101799287.994	121138540.088	120825657.725	89615702.456	113003048.452	93777839.69	97083456.725	87471718	69086410.303
IPI00550021.4	 	RPL3	39093	2	2	30330906.749	25810382.36	55604611.345	40516350.442	23412965.245	24609981.335	17694254.74	22140892.215	18794900.057	16760500.822
IPI00029267.1	 	SNRPB2	39093	6	8	138360464.97	101390662.092	116861789.085	108351906.417	96462604.029	83438020.489	67347018.426	71651124.671	59421852.248	53469028.127
IPI00031616.6	 	C17ORF37	39093	4	4	86804248.623	70322205.055	95789295.677	76572498.534	59737724.239	66721156.438	55335454.723	69082724.544	48906264.639	53289401.792
IPI00793181.1	 	SELS	39093	5	8	345795992.475	260056911.031	311181399.455	296705984.101	237248631.833	325039886.63	284339484.196	290280874.337	263278859.641	213328291.693
IPI00328319.8	 	RBBP4	39093	7	8	287762254.071	154620588.935	226361749.41	179380181.802	176339479.514	123436979.916	97627745.613	104017647.844	76966766.41	100575509.882
IPI00892784.1	 	ATP6V0A1	39093	12	15	228379763.369	194865824.54	237644662.171	162845452.531	188805627.366	215257749.583	205335036.375	212011220.34	150065921.555	157968233.841
IPI00007045.2	 	GLRX2	39093	1	1	21308515.187	15632305.203	16063851.429	17903717.634	14563417.361	16384827.987	13201174.416	13841947.763	11085462.319	10618851.358
IPI00890743.1	 	PPP6C	39093	6	10	200014583.886	154989435.936	176822421.669	184802949.726	132783080.634	144064434.849	113405968.313	122694879.1	103429008.206	92650602.686
IPI00005573.3	 	NT5C	39093	4	7	164311259.949	113687801.284	128720306.288	139050903.085	99157677.387	77076019.491	50583576.491	51153113.089	44283977.753	38501738.951
IPI00018627.3	 	NAT13	39093	1	1	9502947.29	7074068.918	8626554.025	7609687.009	7543972.883	7629034.151	6564921.842	7014667.936	4705515.712	5883433.285
IPI00385428.3	 	CEACAM1	39093	6	7	180826509.312	152420875.139	136849777.465	167243820.883	133046658.827	173229028.236	138865139.648	145936719.262	122831713.98	104044020.08
IPI00435433.2	 	RNF185	39093	3	4	25000869.591	20621019.572	27341020.062	23619478.457	18129433.429	20994140.113	19223244.307	20273496.42	15217941.232	16108888.087
IPI00293848.1	 	CMTM4	39093	4	7	85899409.514	67245165.203	79100610.59	84214215.69	67885425.178	84184629.555	68501178.933	69926450.036	71305771.17	57991486.467
IPI00641829.5	 	BAT1	39093	3	3	41460053.659	30002917.656	64695790.81	34134396.48	29222374.289	28222722.564	27867004.591	28698146.83	18134530.189	25099634.07
IPI00008998.3	 	PTPLAD1	39093	1	1	5333803.877	3498128.362	5818711.711	4370985.738	3230198.084	4304644.623	3598107.185	3505965.531	2589971.748	2940626.478
IPI00163505.2	 	RBM39	39093	1	1	4024317.949	4052831.766	4667091.246	4259558.444	3404109.782	4136839.423	3335576.024	3732264.914	2916196.979	2396246.391
IPI00873899.1	 	ABCF1	39093	3	3	47929323.836	41421947.768	55900465.416	49776971.581	39704672.387	37524352.324	35008651.471	43661488.627	40518529.009	31234446.096
IPI00056503.1	IPI00872949.1,IPI00641834.1	SNX21	39093	1	1	13278283.678	9590388.704	13437382.318	10332516.207	7694355.558	9422592.818	7994774.199	9705350.873	7139748.913	6653207.457
